Absolute Time	Seconds	A_CenterX	A_CenterY	A_Area	A_RadiusRotated1	A_RadiusRotated2	A_AreaDiff	A_RadiusX	A_RadiusY	A_RadiusSum	A_RadiusDiff	PyroTemp	Htr_Uctrl	Htr_U	Htr_I	Htr_FREQ	Pos_Uctrl	Pos_U	Pos_I	Pos_FREQ	Lin.Drive	Cycle	Emmis.	HCE_Cycle
hh:mm:ss.xxxx		[Pixel]	[Pixel]						[Pixel]	[Pixel]	[Pixel]	degC	V	V	A	Hz	V	V	A	Hz	mm			
22:38:51.6083	81531.608	208.98602	194.97729	76576.12500	85.41914	99.09724	53222.60547	112.33170	104.06378	216.39548	8.26792	1520.50000	0.00015	20.45508	1.25469	372106.65625	5.20973	76.20911	8.85633	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.6150	81531.615	209.66830	195.34906	81076.62500	86.05995	98.69795	58620.45703	111.60269	104.84895	216.45163	6.75375	1519.69995	0.00015	20.45508	1.25469	372106.65625	5.20973	76.20911	8.85633	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.6216	81531.622	209.20367	195.10025	97750.40625	86.90038	96.80424	75177.03125	112.01460	105.69941	217.71400	6.31519	1519.69995	0.00015	20.45508	1.25469	372106.65625	5.20973	76.20911	8.85633	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.6283	81531.628	208.94548	195.32646	76691.57813	88.46426	97.72622	54244.82813	111.30062	104.47092	215.77155	6.82970	1519.19995	0.00015	20.45508	1.25469	372106.65625	5.20973	76.20911	8.85633	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.6350	81531.635	208.99458	195.27303	64245.48438	89.58339	98.18578	42525.97266	110.71337	102.87666	213.59003	7.83671	1518.50000	0.00015	20.45508	1.25469	372106.65625	5.20973	76.20911	8.85633	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.6416	81531.642	208.32466	195.29257	56424.75000	90.59229	98.60953	34717.25781	110.04544	102.64126	212.68671	7.40418	1518.50000	0.00015	20.45508	1.25469	372106.65625	5.20973	76.20911	8.85633	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.6483	81531.648	207.98616	195.17497	52863.96875	91.58561	98.19273	31117.68359	109.77243	102.39912	212.17154	7.37331	1517.19995	0.00015	20.45508	1.25469	372106.65625	5.20973	76.20911	8.85633	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.6550	81531.655	207.36000	194.37094	42915.95313	92.88029	97.16790	22202.56055	107.99442	99.37760	207.37201	8.61681	1516.40002	0.00015	20.45508	1.25469	372106.65625	5.20973	76.20911	8.85633	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.6616	81531.662	207.31804	193.30704	40267.82422	88.73141	96.96629	21198.63867	105.33217	98.80521	204.13739	6.52695	1516.40002	0.00015	20.45508	1.25469	372106.65625	5.20973	76.20911	8.85633	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.6683	81531.668	207.49496	193.72470	35979.67578	90.68191	97.50829	16663.46289	105.48570	97.86388	203.34958	7.62183	1515.80005	0.00015	20.45508	1.25469	372106.65625	5.20973	76.20911	8.85633	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.6750	81531.675	206.47771	193.32315	31351.53906	92.35624	98.43816	12784.66992	104.71156	94.84411	199.55566	9.86745	1514.80005	0.00015	20.45508	1.25469	372106.65625	5.20973	76.20911	8.85633	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.6816	81531.682	205.96970	193.02136	29769.18945	92.57375	99.06258	13236.07129	104.05357	94.30589	198.35947	9.74767	1514.80005	0.00015	20.45508	1.25469	372106.65625	5.20973	76.20911	8.85633	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.6883	81531.688	205.29033	192.83553	28694.77344	94.21064	100.86529	14310.48926	104.07048	91.49158	195.56207	12.57890	1514.19995	0.00015	20.45508	1.25469	372106.65625	5.20973	76.20911	8.85633	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.6950	81531.695	204.88763	192.90495	29507.69727	96.29343	102.40422	13497.56445	104.04504	89.30725	193.35229	14.73779	1514.09998	0.00015	20.45508	1.25469	372106.65625	5.20973	76.20911	8.85633	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.7016	81531.702	204.68124	192.76256	30535.61133	96.71243	103.16094	12469.65137	103.78145	89.36597	193.14743	14.41547	1514.09998	0.00015	20.45508	1.25469	372106.65625	5.20973	76.20911	8.85633	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.7083	81531.708	203.93239	192.44014	32667.15820	97.06174	104.59660	10338.10352	103.19283	88.20458	191.39740	14.98824	1513.59998	0.00000	20.43768	1.25394	372109.65625	5.20973	76.20911	8.85606	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.7150	81531.715	203.53400	192.32037	33785.39844	97.12977	105.36309	9219.86328	103.37965	87.84994	191.22958	15.52972	1513.50000	0.00000	20.43768	1.25394	372109.65625	5.20973	76.20911	8.85606	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.7216	81531.722	203.42084	192.72833	35421.59766	98.36774	106.05018	7583.66455	103.33025	88.08652	191.41676	15.24373	1513.50000	0.00000	20.43768	1.25394	372109.65625	5.20973	76.20911	8.85606	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.7283	81531.728	203.22118	192.83208	36877.10938	99.63908	106.27753	6128.15186	103.46891	88.21341	191.68231	15.25550	1513.59998	0.00000	20.43768	1.25394	372109.65625	5.20973	76.20911	8.85606	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.7350	81531.735	202.89848	192.76495	40690.19922	99.90610	107.75652	2315.06079	102.96325	87.24438	190.20764	15.71886	1513.50000	0.00000	20.43768	1.25394	372109.65625	5.20973	76.20911	8.85606	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.7416	81531.742	203.16235	193.34564	43637.01563	101.82772	108.74155	-631.75476	102.65215	86.37469	189.02682	16.27746	1513.50000	0.00000	20.43768	1.25394	372109.65625	5.20973	76.20911	8.85606	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.7483	81531.748	203.56784	193.74648	39864.61328	101.21603	107.54601	3140.64893	102.24401	87.64080	189.88481	14.60321	1513.90002	0.00000	20.43768	1.25394	372109.65625	5.20973	76.20911	8.85606	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.7550	81531.755	203.87834	194.17093	39818.79297	102.00957	107.35404	3186.46753	101.71101	88.22713	189.93814	13.48388	1514.50000	0.00000	20.43768	1.25394	372109.65625	5.20973	76.20911	8.85606	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.7616	81531.762	203.88266	194.47200	41886.01953	102.38417	107.96528	1119.24280	101.18069	87.92294	189.10364	13.25775	1514.50000	0.00000	20.43768	1.25394	372109.65625	5.20973	76.20911	8.85606	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.7683	81531.768	203.79582	194.76486	44970.17188	103.42426	108.45087	-1964.91174	100.89685	88.17296	189.06981	12.72389	1515.00000	0.00000	20.43768	1.25394	372109.65625	5.20973	76.20911	8.85606	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.7750	81531.775	203.99591	194.96431	44269.19141	104.02356	108.29366	-1263.93042	100.82620	89.31253	190.13873	11.51367	1515.90002	0.00000	20.43768	1.25394	372109.65625	5.20973	76.20911	8.85606	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.7816	81531.782	203.81894	195.11507	44953.69141	104.79754	108.52895	-1948.42908	100.73391	89.93101	190.66492	10.80290	1515.90002	0.00000	20.43768	1.25394	372109.65625	5.20973	76.20911	8.85606	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.7883	81531.788	203.70720	195.12680	44494.52344	105.12440	107.90752	-1489.26233	100.66618	91.36346	192.02963	9.30272	1517.30005	0.00000	20.43768	1.25394	372109.65625	5.20973	76.20911	8.85606	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.7950	81531.795	203.67026	195.16043	43681.44922	104.97985	108.52011	-676.18671	100.79012	90.99482	191.78494	9.79530	1518.69995	0.00000	20.43768	1.25394	372109.65625	5.20973	76.20911	8.85606	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.8016	81531.802	203.65199	195.01706	44941.98438	105.52145	108.67275	-1936.72278	101.16840	90.33318	191.50159	10.83521	1518.69995	0.00000	20.43768	1.25394	372109.65625	5.20973	76.20911	8.85606	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.8083	81531.808	203.58363	195.20648	41199.35156	105.40436	107.74207	1805.91089	101.46998	91.40405	192.87402	10.06593	1520.30005	0.00015	20.43768	1.25519	372112.65625	5.20989	76.20911	8.85606	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.8150	81531.815	203.63507	195.24326	42215.85938	106.32671	108.24837	789.40363	102.25315	90.68154	192.93469	11.57161	1522.59998	0.00015	20.43768	1.25519	372112.65625	5.20989	76.20911	8.85606	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.8216	81531.822	203.66234	195.39632	40835.30859	105.41738	108.18056	2169.95361	102.33522	91.21390	193.54912	11.12132	1522.59998	0.00015	20.43768	1.25519	372112.65625	5.20989	76.20911	8.85606	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.8283	81531.828	203.96272	195.73430	40727.70313	107.52913	108.02821	2277.55737	103.26733	92.03411	195.30144	11.23322	1524.59998	0.00015	20.43768	1.25519	372112.65625	5.20989	76.20911	8.85606	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.8350	81531.835	203.94359	195.57440	39762.05469	106.31089	107.15963	3243.20898	102.76229	93.25892	196.02121	9.50337	1526.50000	0.00015	20.43768	1.25519	372112.65625	5.20989	76.20911	8.85606	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.8416	81531.842	204.14825	195.81528	38403.30859	106.39853	107.11500	4601.95313	102.79946	93.78372	196.58319	9.01574	1526.50000	0.00015	20.43768	1.25519	372112.65625	5.20989	76.20911	8.85606	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.8483	81531.848	204.36665	196.10010	36590.95703	106.69418	106.78370	6414.30469	104.15762	93.91009	198.06770	10.24753	1529.09998	0.00015	20.43768	1.25519	372112.65625	5.20989	76.20911	8.85606	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.8550	81531.855	204.64641	196.04668	35396.21484	106.33865	106.14858	7609.04785	103.68244	95.30836	198.99081	8.37408	1531.09998	0.00015	20.43768	1.25519	372112.65625	5.20989	76.20911	8.85606	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.8616	81531.862	204.54234	196.26102	32842.60547	106.57685	105.02589	10162.65820	105.16453	96.35094	201.51547	8.81358	1531.09998	0.00015	20.43768	1.25519	372112.65625	5.20989	76.20911	8.85606	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.8683	81531.868	205.19237	196.29645	33204.02344	106.75348	104.90565	9808.43555	104.66557	96.86654	201.53210	7.79903	1533.19995	0.00015	20.43768	1.25519	372112.65625	5.20989	76.20911	8.85606	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.8750	81531.875	205.49257	196.26395	32379.16211	107.17900	104.29226	10646.56836	105.48017	97.32359	202.80376	8.15659	1536.09998	0.00015	20.43768	1.25519	372112.65625	5.20989	76.20911	8.85606	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.8816	81531.882	205.66759	196.27261	32238.23438	106.51814	104.44175	10778.65625	105.29228	97.62315	202.91544	7.66914	1536.09998	0.00015	20.43768	1.25519	372112.65625	5.20989	76.20911	8.85606	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.8883	81531.888	206.04015	196.38980	31705.27148	105.75038	103.76546	11402.88867	105.18522	98.49963	203.68484	6.68559	1538.00000	0.00015	20.43768	1.25519	372112.65625	5.20989	76.20911	8.85606	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.8949	81531.895	206.39359	196.51913	31584.20313	105.53594	103.97631	11529.93164	105.37485	98.12524	203.50009	7.24961	1540.00000	0.00015	20.43768	1.25519	372112.65625	5.20989	76.20911	8.85606	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.9016	81531.902	206.44212	196.59953	31927.77930	105.55169	103.06245	11305.98828	105.77720	99.88789	205.66510	5.88931	1540.00000	0.00015	20.43768	1.25519	372112.65625	5.20989	76.20911	8.85606	147934.37500	152.12892	1.00000	0.25000	1.00000
22:38:51.9083	81531.908	207.20418	196.69414	31839.98633	104.80450	103.07613	11394.75000	105.30769	100.06275	205.37044	5.24493	1542.59998	0.00015	20.45508	1.25544	372108.90625	5.20973	76.21380	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.9149	81531.915	207.65422	196.86606	32137.50195	104.31921	102.89189	11248.32617	105.38351	101.01213	206.39563	4.37138	1544.09998	0.00015	20.45508	1.25544	372108.90625	5.20973	76.21380	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.9216	81531.922	208.18071	196.76947	32612.48438	103.56090	102.26532	10713.47168	105.09422	101.80522	206.89944	3.28899	1544.09998	0.00015	20.45508	1.25544	372108.90625	5.20973	76.21380	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.9283	81531.928	208.47017	196.68831	33202.75000	102.58612	102.06709	10296.43652	105.76779	100.83861	206.60640	4.92918	1545.80005	0.00015	20.45508	1.25544	372108.90625	5.20973	76.21380	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.9349	81531.935	208.69377	196.76045	34145.85156	102.60434	101.46820	10169.56934	105.66877	102.80955	208.47832	2.85922	1548.50000	0.00015	20.45508	1.25544	372108.90625	5.20973	76.21380	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.9416	81531.942	209.28885	196.87163	34944.06641	102.35004	101.09534	10413.11426	105.51028	103.61604	209.12631	1.89425	1548.50000	0.00015	20.45508	1.25544	372108.90625	5.20973	76.21380	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.9483	81531.948	209.54637	196.79285	38167.95313	101.85452	99.76834	12882.20313	105.78587	105.10725	210.89313	0.67863	1550.50000	0.00015	20.45508	1.25544	372108.90625	5.20973	76.21380	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.9549	81531.955	210.20261	197.16475	38963.42969	101.47819	99.35162	13483.17676	105.63639	105.73434	211.37073	-0.09795	1553.09998	0.00015	20.45508	1.25544	372108.90625	5.20973	76.21380	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.9616	81531.962	210.55589	196.90344	42076.06250	101.03390	98.50492	16593.79492	106.12746	106.63966	212.76712	-0.51220	1553.09998	0.00015	20.45508	1.25544	372108.90625	5.20973	76.21380	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.9683	81531.968	211.17526	197.25404	43567.09375	100.54742	97.91954	17863.12695	105.82697	107.67836	213.50534	-1.85139	1556.09998	0.00015	20.45508	1.25544	372108.90625	5.20973	76.21380	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.9749	81531.975	211.63773	197.08376	46816.17188	99.78366	97.27165	21121.31445	106.40876	108.51755	214.92630	-2.10879	1557.59998	0.00015	20.45508	1.25544	372108.90625	5.20973	76.21380	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.9816	81531.982	212.05733	196.92186	48397.28516	99.27529	96.58014	22916.01172	106.28764	108.76969	215.05734	-2.48205	1557.59998	0.00015	20.45508	1.25544	372108.90625	5.20973	76.21380	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.9883	81531.988	212.36504	196.85970	50216.69141	99.00142	95.89553	24686.91797	106.68490	109.55567	216.24057	-2.87077	1559.09998	0.00015	20.45508	1.25544	372108.90625	5.20973	76.21380	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.9949	81531.995	212.68144	196.71286	50610.52344	97.87351	95.62351	25516.51367	106.69521	109.02718	215.72238	-2.33197	1560.90002	0.00015	20.45508	1.25544	372108.90625	5.20973	76.21380	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:52.0016	81532.002	213.32887	196.94081	43159.32031	99.25070	96.68468	18011.04688	105.93345	109.42006	215.35352	-3.48661	1560.90002	0.00015	20.45508	1.25544	372108.90625	5.20973	76.21380	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:52.0083	81532.008	213.53189	196.84659	39963.22656	99.18725	97.45786	15002.50781	105.55461	109.28650	214.84111	-3.73189	1562.09998	0.00031	20.43072	1.25444	372108.15625	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:52.0149	81532.015	213.89278	196.61382	41100.26953	98.73436	95.85585	16235.63477	105.93725	109.78255	215.71979	-3.84530	1563.19995	0.00031	20.43072	1.25444	372108.15625	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:52.0216	81532.022	214.82782	196.60468	42874.43750	98.01348	94.64815	18057.02734	105.90629	110.49387	216.40016	-4.58759	1563.19995	0.00031	20.43072	1.25444	372108.15625	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:52.0283	81532.028	215.12740	196.61555	38921.89063	98.26453	95.25267	14352.84570	105.21272	110.60762	215.82034	-5.39491	1564.40002	0.00031	20.43072	1.25444	372108.15625	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:52.0349	81532.035	215.25877	196.61816	37035.11328	99.00852	95.48779	12418.82910	105.30857	110.68018	215.98874	-5.37160	1565.19995	0.00031	20.43072	1.25444	372108.15625	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:52.0416	81532.042	215.40932	196.27702	36905.42188	98.97215	94.51120	12370.21973	105.32159	110.98961	216.31119	-5.66802	1565.19995	0.00031	20.43072	1.25444	372108.15625	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:52.0483	81532.048	216.67339	195.47348	36615.75391	98.47108	93.05479	12805.82031	104.80190	110.46091	215.26280	-5.65901	1565.80005	0.00031	20.43072	1.25444	372108.15625	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:52.0549	81532.055	217.28789	195.07236	36634.25391	98.98059	90.62410	12922.70020	104.01015	112.03712	216.04727	-8.02696	1566.09998	0.00031	20.43072	1.25444	372108.15625	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:52.0616	81532.062	217.49620	194.84482	36375.07031	99.71738	89.71566	12786.50977	103.88705	111.70976	215.59682	-7.82271	1566.09998	0.00031	20.43072	1.25444	372108.15625	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:52.0683	81532.068	218.34103	194.41414	36412.60156	99.57140	88.15728	13311.42188	103.10585	111.92509	215.03094	-8.81924	1565.80005	0.00031	20.43072	1.25444	372108.15625	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:52.0749	81532.075	218.56577	194.43408	36540.19922	99.45660	87.74465	13504.96973	103.24580	111.90771	215.15350	-8.66191	1564.69995	0.00031	20.43072	1.25444	372108.15625	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:52.0816	81532.082	218.68292	194.67410	36019.86719	100.16816	86.51210	12886.49902	102.96900	112.53842	215.50742	-9.56942	1564.69995	0.00031	20.43072	1.25444	372108.15625	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:52.0883	81532.088	218.80473	194.41559	35319.16406	99.92805	86.69701	12542.22559	103.06173	111.88847	214.95020	-8.82674	1561.69995	0.00031	20.43072	1.25444	372108.15625	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:52.0949	81532.095	218.84641	194.50768	35099.81250	100.44406	86.21838	12027.90918	102.85502	112.82012	215.67514	-9.96510	1557.50000	0.00031	20.43072	1.25444	372108.15625	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:52.1016	81532.102	218.64337	194.66537	34810.78516	101.02153	86.94841	11587.60156	103.20167	112.13115	215.33282	-8.92948	1557.50000	0.00031	20.43072	1.25444	372108.15625	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:52.1083	81532.108	218.54922	194.68298	34778.14453	101.03857	87.92055	11278.16504	103.37998	111.85892	215.23889	-8.47894	1551.50000	0.00015	20.44116	1.25419	372108.15625	5.20989	76.20911	8.85659	147934.07813	152.12892	1.00000	0.25000	1.00000
22:38:52.1149	81532.115	217.75732	195.45201	34300.67578	101.94761	90.60297	10181.80371	104.21686	110.73027	214.94713	-6.51341	1543.50000	0.00015	20.44116	1.25419	372108.15625	5.20989	76.20911	8.85659	147934.07813	152.12892	1.00000	0.25000	1.00000
22:38:52.1216	81532.122	217.05431	196.01375	34406.89063	101.64656	93.74677	9607.49902	105.22530	110.02389	215.24919	-4.79858	1543.50000	0.00015	20.44116	1.25419	372108.15625	5.20989	76.20911	8.85659	147934.07813	152.12892	1.00000	0.25000	1.00000
22:38:52.1283	81532.128	216.12979	197.15184	34616.13672	101.77240	96.86079	9103.31836	106.57044	109.18300	215.75345	-2.61256	1535.50000	0.00015	20.44116	1.25419	372108.15625	5.20989	76.20911	8.85659	147934.07813	152.12892	1.00000	0.25000	1.00000
22:38:52.1349	81532.135	216.49503	197.93634	34806.36719	100.61718	99.10700	9024.83301	106.30944	109.65635	215.96579	-3.34691	1526.80005	0.00015	20.44116	1.25419	372108.15625	5.20989	76.20911	8.85659	147934.07813	152.12892	1.00000	0.25000	1.00000
22:38:52.1416	81532.142	216.28763	198.35486	35152.11719	100.44226	100.73209	8759.18945	106.75569	109.99451	216.75020	-3.23882	1526.80005	0.00015	20.44116	1.25419	372108.15625	5.20989	76.20911	8.85659	147934.07813	152.12892	1.00000	0.25000	1.00000
22:38:52.1483	81532.148	216.34903	198.50038	34888.77344	100.51468	101.41984	8708.79297	106.73576	109.54085	216.27661	-2.80508	1517.69995	0.00015	20.44116	1.25419	372108.15625	5.20989	76.20911	8.85659	147934.07813	152.12892	1.00000	0.25000	1.00000
22:38:52.1549	81532.155	216.36192	198.44441	34796.23438	100.80349	101.48289	8719.00879	106.43975	109.15739	215.59714	-2.71764	1511.30005	0.00015	20.44116	1.25419	372108.15625	5.20989	76.20911	8.85659	147934.07813	152.12892	1.00000	0.25000	1.00000
22:38:52.1616	81532.162	216.42024	199.02771	34659.25000	100.95146	102.11208	8686.37891	106.08692	109.38493	215.47186	-3.29801	1511.30005	0.00015	20.44116	1.25419	372108.15625	5.20989	76.20911	8.85659	147934.07813	152.12892	1.00000	0.25000	1.00000
22:38:52.1683	81532.168	216.20482	199.05904	34588.03516	101.04548	102.70473	8703.19141	106.28418	108.46488	214.74905	-2.18070	1506.19995	0.00015	20.44116	1.25419	372108.15625	5.20989	76.20911	8.85659	147934.07813	152.12892	1.00000	0.25000	1.00000
22:38:52.1749	81532.175	216.16620	198.55710	34064.56641	102.48186	104.17761	9512.28125	106.10429	105.77077	211.87506	0.33352	1502.00000	0.00015	20.44116	1.25419	372108.15625	5.20989	76.20911	8.85659	147934.07813	152.12892	1.00000	0.25000	1.00000
22:38:52.1816	81532.182	215.72076	198.34395	34139.59766	103.01624	105.05882	9318.15918	106.39754	105.44270	211.84024	0.95483	1502.00000	0.00015	20.44116	1.25419	372108.15625	5.20989	76.20911	8.85659	147934.07813	152.12892	1.00000	0.25000	1.00000
22:38:52.1883	81532.188	215.64116	199.01534	34166.39063	102.88910	105.28768	9193.75488	105.90072	105.93804	211.83876	-0.03732	1499.90002	0.00015	20.44116	1.25419	372108.15625	5.20989	76.20911	8.85659	147934.07813	152.12892	1.00000	0.25000	1.00000
22:38:52.1949	81532.195	215.62350	199.19565	34297.81641	103.33527	105.43279	9027.41504	105.71116	106.65810	212.36926	-0.94695	1498.80005	0.00015	20.44116	1.25419	372108.15625	5.20989	76.20911	8.85659	147934.07813	152.12892	1.00000	0.25000	1.00000
22:38:52.2016	81532.202	215.32077	199.46471	34378.50000	104.01912	105.65522	8886.96289	105.61185	106.81833	212.43018	-1.20647	1498.80005	0.00015	20.44116	1.25419	372108.15625	5.20989	76.20911	8.85659	147934.07813	152.12892	1.00000	0.25000	1.00000
22:38:52.2083	81532.208	215.26689	199.90936	34493.97266	104.38451	105.74923	8755.31152	105.51318	106.84673	212.35991	-1.33354	1498.19995	0.00015	20.43072	1.25494	372111.15625	5.21004	76.21145	8.85606	147933.18750	152.12892	1.00000	0.25000	1.00000
22:38:52.2149	81532.215	215.13516	200.80400	34760.86328	102.94025	105.61153	8481.95215	104.10065	110.26006	214.36072	-6.15940	1497.80005	0.00015	20.43072	1.25494	372111.15625	5.21004	76.21145	8.85606	147933.18750	152.12892	1.00000	0.25000	1.00000
22:38:52.2216	81532.222	214.95221	200.61201	34817.20313	104.46119	106.24958	8365.61523	104.96794	108.65688	213.62482	-3.68893	1497.80005	0.00015	20.43072	1.25494	372111.15625	5.21004	76.21145	8.85606	147933.18750	152.12892	1.00000	0.25000	1.00000
22:38:52.2283	81532.228	214.47243	200.52051	34257.65625	99.32371	107.30798	8885.81055	103.80939	107.40789	211.21729	-3.59850	1497.40002	0.00015	20.43072	1.25494	372111.15625	5.21004	76.21145	8.85606	147933.18750	152.12892	1.00000	0.25000	1.00000
22:38:52.2349	81532.235	214.09258	200.35551	33689.52344	97.00101	108.43399	9398.38184	103.30759	104.39566	207.70325	-1.08807	1497.00000	0.00015	20.43072	1.25494	372111.15625	5.21004	76.21145	8.85606	147933.18750	152.12892	1.00000	0.25000	1.00000
22:38:52.2416	81532.242	213.67473	200.10539	33308.05078	96.44550	109.78493	9776.95313	103.92628	100.22914	204.15543	3.69714	1497.00000	0.00015	20.43072	1.25494	372111.15625	5.21004	76.21145	8.85606	147933.18750	152.12892	1.00000	0.25000	1.00000
22:38:52.2483	81532.248	213.35101	200.00017	33049.16016	92.47169	110.31260	9997.93066	102.64768	100.51732	203.16501	2.13036	1496.69995	0.00015	20.43072	1.25494	372111.15625	5.21004	76.21145	8.85606	147933.18750	152.12892	1.00000	0.25000	1.00000
22:38:52.2549	81532.255	212.94991	199.93431	33091.22656	92.69563	110.31253	9970.99512	100.51233	104.68339	205.19571	-4.17106	1496.40002	0.00015	20.43072	1.25494	372111.15625	5.21004	76.21145	8.85606	147933.18750	152.12892	1.00000	0.25000	1.00000
22:38:52.2616	81532.262	212.80615	200.14575	33264.70313	93.33508	110.94199	9824.61621	100.46279	105.91418	206.37697	-5.45139	1496.40002	0.00015	20.43072	1.25494	372111.15625	5.21004	76.21145	8.85606	147933.18750	152.12892	1.00000	0.25000	1.00000
22:38:52.2683	81532.268	212.52956	200.04344	33412.18750	92.76862	110.98752	9652.75000	100.69807	106.32272	207.02078	-5.62466	1496.09998	0.00015	20.43072	1.25494	372111.15625	5.21004	76.21145	8.85606	147933.18750	152.12892	1.00000	0.25000	1.00000
22:38:52.2749	81532.275	212.05637	200.22267	33955.60547	94.81327	111.15741	9078.48633	102.05540	107.06264	209.11804	-5.00723	1495.90002	0.00015	20.43072	1.25494	372111.15625	5.21004	76.21145	8.85606	147933.18750	152.12892	1.00000	0.25000	1.00000
22:38:52.2816	81532.282	211.78421	200.31334	34015.68750	95.06825	111.43885	9075.32324	101.86974	107.61557	209.48531	-5.74583	1495.90002	0.00015	20.43072	1.25494	372111.15625	5.21004	76.21145	8.85606	147933.18750	152.12892	1.00000	0.25000	1.00000
