Absolute Time	Seconds	A_CenterX	A_CenterY	A_Area	A_RadiusRotated1	A_RadiusRotated2	A_AreaDiff	A_RadiusX	A_RadiusY	A_RadiusSum	A_RadiusDiff	PyroTemp	Htr_Uctrl	Htr_U	Htr_I	Htr_FREQ	Pos_Uctrl	Pos_U	Pos_I	Pos_FREQ	Lin.Drive	Cycle	Step	PS_UHV	PS_1	PS_2	Exp#	Pos_On	Htr_On	H_HF_On	Rot Pos	AxMirror	RadMirror	GasValCFG	PumpSpeed	Emmis.	HCE_Cycle
hh:mm:ss.xxxx		[Pixel]	[Pixel]						[Pixel]	[Pixel]	[Pixel]	degC	V	V	A	Hz	V	V	A	Hz	mm				mbar	mbar											
23:43:11.5761	85391.576	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	794.70001	8.42405	175.29305	13.62567	371613.50000	9.76806	132.98938	15.15732	147791.42188	152.13234	3.00000	10.00000	10.02100	353.93436	353.61230	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	3.00000
23:43:11.5827	85391.583	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	794.70001	8.42405	175.29305	13.62567	371613.50000	9.76806	132.98938	15.15732	147791.42188	152.13234	3.00000	10.00000	10.02100	353.93436	353.61230	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	3.00000
23:43:11.5894	85391.589	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	795.70001	8.42405	175.29305	13.62567	371613.50000	9.76806	132.98938	15.15732	147791.42188	152.13234	3.00000	10.00000	10.02100	353.93436	353.61230	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	3.00000
23:43:11.5961	85391.596	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	796.90002	8.42405	175.29305	13.62567	371613.50000	9.76806	132.98938	15.15732	147791.42188	152.13234	3.00000	10.00000	10.02100	353.93436	353.61230	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	3.00000
23:43:11.6027	85391.603	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	796.90002	8.42405	175.29305	13.62567	371613.50000	9.76806	132.98938	15.15732	147791.42188	152.13234	3.00000	10.00000	10.02100	353.93436	353.61230	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	3.00000
23:43:11.6094	85391.609	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	798.50000	8.42405	175.29305	13.62567	371613.50000	9.76806	132.98938	15.15732	147791.42188	152.13234	3.00000	10.00000	10.02100	353.93436	353.61230	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	3.00000
23:43:11.6161	85391.616	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	800.09998	8.42405	175.29305	13.62567	371613.50000	9.76806	132.98938	15.15732	147791.42188	152.13234	3.00000	10.00000	10.02100	353.93436	353.61230	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	3.00000
23:43:11.6227	85391.623	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	800.09998	8.42405	175.29305	13.62567	371613.50000	9.76806	132.98938	15.15732	147791.42188	152.13234	3.00000	10.00000	10.02100	353.93436	353.61230	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	3.00000
23:43:11.6294	85391.629	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	801.79999	8.42405	175.29305	13.62567	371613.50000	9.76806	132.98938	15.15732	147791.42188	152.13234	3.00000	10.00000	10.02100	353.93436	353.61230	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	3.00000
23:43:11.6361	85391.636	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	803.70001	8.42405	175.29305	13.62567	371613.50000	9.76806	132.98938	15.15732	147791.42188	152.13234	3.00000	10.00000	10.02100	353.93436	353.61230	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	3.00000
23:43:11.6427	85391.643	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	803.70001	8.42405	175.29305	13.62567	371613.50000	9.76806	132.98938	15.15732	147791.42188	152.13234	3.00000	10.00000	10.02100	353.93436	353.61230	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	3.00000
23:43:11.6494	85391.649	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	805.70001	8.42405	175.29305	13.62567	371613.50000	9.76806	132.98938	15.15732	147791.42188	152.13234	3.00000	10.00000	10.02100	353.93436	353.61230	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	3.00000
23:43:11.6561	85391.656	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	808.00000	8.42405	175.29305	13.62567	371613.50000	9.76806	132.98938	15.15732	147791.42188	152.13234	3.00000	10.00000	10.02100	353.93436	353.61230	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	3.00000
23:43:11.6627	85391.663	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	808.00000	8.42405	175.29305	13.62567	371613.50000	9.76806	132.98938	15.15732	147791.42188	152.13234	3.00000	10.00000	10.02100	353.93436	353.61230	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	3.00000
23:43:11.6694	85391.669	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	810.40002	8.42389	175.28261	13.62667	371616.50000	9.76837	132.98938	15.15627	147790.51563	152.13234	3.00000	10.00000	10.02100	353.93436	353.61230	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	3.00000
23:43:11.6761	85391.676	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	812.79999	8.42389	175.28261	13.62667	371616.50000	9.76837	132.98938	15.15627	147790.51563	152.13234	3.00000	10.00000	10.02100	353.93436	353.61230	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	3.00000
23:43:11.6827	85391.683	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	812.79999	8.42389	175.28261	13.62667	371616.50000	9.76837	132.98938	15.15627	147790.51563	152.13234	3.00000	10.00000	10.02100	353.93436	353.61230	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	3.00000
23:43:11.6894	85391.689	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	815.00000	8.42389	175.28261	13.62667	371616.50000	9.76837	132.98938	15.15627	147790.51563	152.13234	3.00000	10.00000	10.02100	353.93436	353.61230	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	3.00000
23:43:11.6961	85391.696	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	816.70001	8.42389	175.28261	13.62667	371616.50000	9.76837	132.98938	15.15627	147790.51563	152.13234	3.00000	10.00000	10.02100	353.93436	353.61230	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	3.00000
23:43:11.7027	85391.703	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	816.70001	8.42389	175.28261	13.62667	371616.50000	9.76837	132.98938	15.15627	147790.51563	152.13234	3.00000	10.00000	10.02100	353.93436	353.61230	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	3.00000
23:43:11.7094	85391.709	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	818.20001	8.42389	175.28261	13.62667	371616.50000	9.76837	132.98938	15.15627	147790.51563	152.13234	3.00000	10.00000	10.02100	353.93436	353.61230	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	3.00000
23:43:11.7161	85391.716	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	819.20001	8.42389	175.28261	13.62667	371616.50000	9.76837	132.98938	15.15627	147790.51563	152.13234	3.00000	10.00000	10.02100	353.93436	353.61230	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	3.00000
23:43:11.7227	85391.723	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	819.20001	8.42389	175.28261	13.62667	371616.50000	9.76837	132.98938	15.15627	147790.51563	152.13234	3.00000	10.00000	10.02100	353.93436	353.61230	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	3.00000
23:43:11.7294	85391.729	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	820.40002	8.42389	175.28261	13.62667	371616.50000	9.76837	132.98938	15.15627	147790.51563	152.13234	3.00000	10.00000	10.02100	353.93436	353.61230	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	3.00000
23:43:11.7361	85391.736	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	821.90002	8.42389	175.28261	13.62667	371616.50000	9.76837	132.98938	15.15627	147790.51563	152.13234	3.00000	10.00000	10.02100	353.93436	353.61230	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	3.00000
23:43:11.7427	85391.743	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	821.90002	8.42389	175.28261	13.62667	371616.50000	9.76837	132.98938	15.15627	147790.51563	152.13234	3.00000	10.00000	10.02100	353.93436	353.61230	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	3.00000
23:43:11.7494	85391.749	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	823.59998	8.42389	175.28261	13.62667	371616.50000	9.76837	132.98938	15.15627	147790.51563	152.13234	3.00000	10.00000	10.02100	353.93436	353.61230	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	3.00000
23:43:11.7561	85391.756	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	825.79999	8.42389	175.28261	13.62667	371616.50000	9.76837	132.98938	15.15627	147790.51563	152.13234	3.00000	10.00000	10.02100	353.93436	353.61230	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	3.00000
23:43:11.7627	85391.763	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	825.79999	8.42389	175.28261	13.62667	371616.50000	9.76837	132.98938	15.15627	147790.51563	152.13234	3.00000	10.00000	10.02100	353.93436	353.61230	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	3.00000
23:43:11.7694	85391.769	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	827.79999	8.42389	175.28957	13.62417	371619.50000	9.76867	132.98938	15.15680	147791.12500	152.13234	3.00000	10.00000	10.02100	353.93436	353.61230	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	3.00000
23:43:11.7761	85391.776	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	829.40002	8.42389	175.28957	13.62417	371619.50000	9.76867	132.98938	15.15680	147791.12500	152.13234	3.00000	10.00000	10.02100	353.93436	353.61230	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	3.00000
23:43:11.7827	85391.783	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	829.40002	8.42389	175.28957	13.62417	371619.50000	9.76867	132.98938	15.15680	147791.12500	152.13234	3.00000	10.00000	10.02100	353.93436	353.61230	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	3.00000
23:43:11.7894	85391.789	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	830.59998	8.42389	175.28957	13.62417	371619.50000	9.76867	132.98938	15.15680	147791.12500	152.13234	3.00000	10.00000	10.02100	353.93436	353.61230	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	3.00000
23:43:11.7961	85391.796	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	831.00000	8.42389	175.28957	13.62417	371619.50000	9.76867	132.98938	15.15680	147791.12500	152.13234	3.00000	10.00000	10.02100	353.93436	353.61230	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	3.00000
