Absolute Time	Seconds	R_CenterX	R_CenterY	R_Area	R_RadiusRotated1	R_RadiusRotated2	R_AreaDiff	R_RadiusX	R_RadiusY	R_RadiusSum	R_RadiusDiff	PyroTemp	Htr_Uctrl	Htr_U	Htr_I	Htr_FREQ	Pos_Uctrl	Pos_U	Pos_I	Pos_FREQ	Lin.Drive	Cycle	Step	PS_UHV	PS_1	PS_2	Exp#	Pos_On	Htr_On	H_HF_On	Rot Pos	AxMirror	RadMirror	GasValCFG	PumpSpeed	Emmis.	HCE_Cycle
23:16:13.8069	83773.807	335.24588	274.51346	210003181568.00000	150.67978	367.44736	-209994121216.00000	207.49748	286.73651	494.23401	-79.23903	1537.40002	4.60120	97.34163	6.77625	372016.90625	9.76882	132.98938	15.07226	147805.17188	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8094	83773.809	335.24588	274.51346	210003181568.00000	150.67978	367.44736	-209994121216.00000	207.49748	286.73651	494.23401	-79.23903	1539.09998	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8119	83773.812	335.24588	274.51346	210003181568.00000	150.67978	367.44736	-209994121216.00000	207.49748	286.73651	494.23401	-79.23903	1539.09998	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8144	83773.814	335.24588	274.51346	210003181568.00000	150.67978	367.44736	-209994121216.00000	207.49748	286.73651	494.23401	-79.23903	1539.09998	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8169	83773.817	335.24588	274.51346	210003181568.00000	150.67978	367.44736	-209994121216.00000	207.49748	286.73651	494.23401	-79.23903	1539.09998	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8194	83773.819	361.00006	298.45178	1006832128.00000	286.00259	314.63733	1004700800.00000	448.77869	270.12402	718.90271	178.65466	1541.59998	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8219	83773.822	361.00006	298.45178	1006832128.00000	286.00259	314.63733	1004700800.00000	448.77869	270.12402	718.90271	178.65466	1541.59998	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8244	83773.824	361.00006	298.45178	1006832128.00000	286.00259	314.63733	1004700800.00000	448.77869	270.12402	718.90271	178.65466	1541.59998	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8269	83773.827	331.43726	273.72812	10709534.00000	327.52859	306.60495	-10415563.00000	209.48279	273.40857	482.89136	-63.92578	1541.59998	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8294	83773.829	335.54364	276.73862	46673280.00000	320.88779	348.30478	-43898648.00000	206.22572	273.47125	479.69696	-67.24553	1537.19995	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8319	83773.832	335.85248	276.57239	3642910.75000	299.60718	350.25266	-2871353.50000	237.21007	277.19446	514.40454	-39.98439	1537.19995	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8344	83773.834	331.95514	271.95792	778926.81250	302.07010	336.19864	-451143.78125	246.35236	277.49963	523.85199	-31.14728	1537.19995	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8369	83773.837	331.95514	271.95792	778926.81250	302.07010	336.19864	-451143.78125	246.35236	277.49963	523.85199	-31.14728	1537.19995	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8394	83773.839	350.10797	287.38687	476801568.00000	231.46422	322.97964	-476563520.00000	202.26006	269.92725	472.18732	-67.66719	1538.69995	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8419	83773.842	350.10797	287.38687	476801568.00000	231.46422	322.97964	-476563520.00000	202.26006	269.92725	472.18732	-67.66719	1538.69995	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8444	83773.844	350.10797	287.38687	476801568.00000	231.46422	322.97964	-476563520.00000	202.26006	269.92725	472.18732	-67.66719	1538.69995	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8469	83773.847	350.10797	287.38687	476801568.00000	231.46422	322.97964	-476563520.00000	202.26006	269.92725	472.18732	-67.66719	1538.69995	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8494	83773.849	350.10797	287.38687	476801568.00000	231.46422	322.97964	-476563520.00000	202.26006	269.92725	472.18732	-67.66719	1541.80005	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8519	83773.852	325.99567	271.18475	40586052.00000	317.89456	443.48755	-11243286.00000	198.58441	276.50967	475.09409	-77.92526	1541.80005	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8544	83773.854	331.24747	276.16342	2878222.00000	302.09079	325.59268	-2193448.50000	234.52420	271.63873	506.16293	-37.11453	1541.80005	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8569	83773.857	333.28360	279.88010	29373696.00000	307.40906	400.08054	-13437253.00000	209.33443	275.32364	484.65808	-65.98921	1541.80005	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8594	83773.859	334.13464	277.76779	3179519.50000	301.93912	356.93927	-403203.15625	226.21211	272.93988	499.15198	-46.72777	1536.90002	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8619	83773.862	337.90704	277.90079	18343790.00000	317.36862	345.92206	-15931561.00000	205.96519	271.68307	477.64825	-65.71788	1536.90002	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8644	83773.864	336.33060	276.69385	30426524.00000	311.35663	382.79956	-21544302.00000	207.88634	274.40021	482.28656	-66.51387	1536.90002	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8669	83773.867	333.46881	277.70532	290793.25000	303.59872	325.73404	111647.54688	232.89813	268.81430	501.71243	-35.91617	1536.90002	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8694	83773.869	329.13379	274.55869	10058729.00000	316.62216	305.57391	-9695757.00000	221.21968	268.11087	489.33057	-46.89119	1538.00000	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8719	83773.872	324.12381	277.32553	302382.28125	316.22266	312.91888	166026.12500	228.82228	266.85303	495.67529	-38.03075	1538.00000	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8744	83773.874	322.79227	275.10742	322497.84375	293.95886	279.07483	185589.95313	263.44629	271.72839	535.17468	-8.28210	1538.00000	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8769	83773.877	322.29874	275.19312	276631.21875	299.65860	307.58234	148691.39063	250.59033	270.34567	520.93604	-19.75534	1538.00000	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8794	83773.879	320.03751	273.71600	280001.25000	299.99216	301.91916	152069.31250	261.55664	268.51447	530.07111	-6.95782	1541.40002	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8819	83773.882	322.22946	277.80438	276324.15625	298.91367	286.21930	148319.64063	259.61664	274.07623	533.69287	-14.45959	1541.40002	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8844	83773.884	322.50870	280.68097	253487.70313	294.44830	290.27850	125779.41406	258.20239	273.09219	531.29456	-14.88980	1541.40002	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8869	83773.887	325.83099	282.75208	257729.82813	283.93228	288.40527	130355.82031	262.24890	278.71698	540.96588	-16.46808	1541.40002	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8894	83773.889	328.75555	281.74045	257208.29688	281.31897	291.85492	129406.03906	270.04529	278.75610	548.80139	-8.71082	1536.50000	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8919	83773.892	328.02850	280.77313	270514.81250	282.88318	286.93359	143259.79688	260.91776	278.35144	539.26917	-17.43369	1536.50000	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8944	83773.894	327.56387	281.60602	313576.00000	307.24402	309.35602	172295.89063	235.93056	269.24536	505.17590	-33.31480	1536.50000	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8969	83773.897	330.99512	282.00766	305424.62500	308.48489	301.99445	165383.65625	225.76971	270.90863	496.67834	-45.13892	1536.50000	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.8994	83773.899	326.04211	281.72849	301671.12500	305.53024	286.77728	163816.23438	235.96606	269.98993	505.95599	-34.02386	1537.30005	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.9019	83773.902	318.17014	278.97385	288068.78125	304.61893	294.49136	158859.53125	264.47443	270.71365	535.18811	-6.23923	1537.30005	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.9044	83773.904	318.33557	277.80408	237935.76563	275.89655	278.92972	107195.24219	269.79388	276.59503	546.38892	-6.80115	1537.30005	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.9069	83773.907	317.80435	277.57681	237125.21875	272.01999	272.84146	106384.70313	270.01672	279.24673	549.26343	-9.23001	1537.30005	3.74121	81.60519	5.43866	372102.12500	9.76882	132.99641	15.06041	147806.95313	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.9094	83773.909	317.24753	276.42905	238321.40625	274.52316	274.99429	107580.88281	268.94064	278.44333	547.38397	-9.50269	1540.50000	2.88182	65.88266	4.14873	372172.09375	9.76913	133.00346	15.05041	147808.82813	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.9119	83773.912	317.48239	278.62939	240058.10938	274.14890	270.35199	109317.58594	271.15491	279.74579	550.90070	-8.59088	1540.50000	2.88182	65.88266	4.14873	372172.09375	9.76913	133.00346	15.05041	147808.82813	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.9144	83773.914	317.37378	280.25946	238321.95313	269.23428	267.71387	107581.42969	268.80478	280.16238	548.96716	-11.35760	1540.50000	2.88182	65.88266	4.14873	372172.09375	9.76913	133.00346	15.05041	147808.82813	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.9169	83773.917	313.90427	278.63968	233427.81250	256.58035	259.66159	102687.29688	266.65695	282.25705	548.91400	-15.60010	1540.50000	2.88182	65.88266	4.14873	372172.09375	9.76913	133.00346	15.05041	147808.82813	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.9194	83773.919	314.05521	277.79700	233610.73438	257.66513	255.74466	102870.21094	266.63129	284.19226	550.82355	-17.56097	1535.90002	2.88182	65.88266	4.14873	372172.09375	9.76913	133.00346	15.05041	147808.82813	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.9219	83773.922	312.87192	277.24597	233998.34375	261.27670	265.49979	103257.82813	269.78433	278.05319	547.83752	-8.26886	1535.90002	2.88182	65.88266	4.14873	372172.09375	9.76913	133.00346	15.05041	147808.82813	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.9244	83773.924	313.50955	277.80670	236540.14063	263.18201	264.65219	105799.61719	268.66196	280.98846	549.65039	-12.32651	1535.90002	2.88182	65.88266	4.14873	372172.09375	9.76913	133.00346	15.05041	147808.82813	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.9269	83773.927	314.40540	278.51645	234927.98438	258.85559	262.48239	104187.46875	267.79111	281.66794	549.45905	-13.87683	1535.90002	2.88182	65.88266	4.14873	372172.09375	9.76913	133.00346	15.05041	147808.82813	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.9294	83773.929	314.16132	278.84845	235431.37500	260.94312	260.95413	104690.85156	265.90085	283.39450	549.29535	-17.49365	1536.50000	2.88182	65.88266	4.14873	372172.09375	9.76913	133.00346	15.05041	147808.82813	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.9319	83773.932	316.18887	279.32877	237189.75000	264.52966	257.66150	106449.22656	266.52063	285.19272	551.71338	-18.67209	1536.50000	2.88182	65.88266	4.14873	372172.09375	9.76913	133.00346	15.05041	147808.82813	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.9344	83773.934	315.43878	278.47684	237737.64063	271.78662	267.98450	106997.11719	271.47150	278.60126	550.07275	-7.12976	1536.50000	2.88182	65.88266	4.14873	372172.09375	9.76913	133.00346	15.05041	147808.82813	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.9369	83773.937	314.47409	277.80966	240718.15625	273.57825	269.79706	109977.63281	272.19235	278.00449	550.19684	-5.81213	1536.50000	2.88182	65.88266	4.14873	372172.09375	9.76913	133.00346	15.05041	147808.82813	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.9394	83773.939	311.79144	276.77460	236402.43750	264.30328	257.44290	105661.92188	265.06857	285.30444	550.37305	-20.23587	1539.40002	2.88182	65.88266	4.14873	372172.09375	9.76913	133.00346	15.05041	147808.82813	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.9419	83773.942	310.28149	276.36163	235218.89063	266.01910	259.64691	104478.36719	264.03833	282.39563	546.43396	-18.35730	1539.40002	2.88182	65.88266	4.14873	372172.09375	9.76913	133.00346	15.05041	147808.82813	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.9444	83773.944	309.43985	276.55386	235599.82813	261.19632	255.12994	104859.30469	265.18213	284.02115	549.20325	-18.83902	1539.40002	2.88182	65.88266	4.14873	372172.09375	9.76913	133.00346	15.05041	147808.82813	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
23:16:13.9469	83773.947	310.06293	278.73532	231839.84375	263.35443	259.95108	101099.32031	264.39847	279.86121	544.25964	-15.46274	1539.40002	2.88182	65.88266	4.14873	372172.09375	9.76913	133.00346	15.05041	147808.82813	152.12015	2.00000	15.00000	10.02100	354.74042	354.49515	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09624	0.25000	2.00000
