Absolute Time	Seconds	R_CenterX	R_CenterY	R_Area	R_RadiusRotated1	R_RadiusRotated2	R_AreaDiff	R_RadiusX	R_RadiusY	R_RadiusSum	R_RadiusDiff	PyroTemp	Htr_Uctrl	Htr_U	Htr_I	Htr_FREQ	Pos_Uctrl	Pos_U	Pos_I	Pos_FREQ	Lin.Drive	Cycle	Step	PS_UHV	PS_1	PS_2	Exp#	Pos_On	Htr_On	H_HF_On	Rot Pos	AxMirror	RadMirror	GasValCFG	PumpSpeed	Emmis.	HCE_Cycle
02:06:17.8290	7577.829	309.85419	263.59070	146709.93750	188.25528	239.43939	21887.14648	222.62183	207.28806	429.90988	15.33377	1589.90002	0.00168	20.44116	1.25743	372188.87500	9.76837	132.99406	14.39152	147817.50000	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.8315	7577.832	314.27591	266.48883	146687.64063	181.52510	254.37535	30209.91211	224.61026	190.30408	414.91434	34.30618	1589.90002	0.00168	20.44116	1.25743	372188.87500	9.76837	132.99406	14.39152	147817.50000	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.8340	7577.834	313.84781	269.86078	147255.28125	183.61072	252.49118	32146.02344	225.90298	187.69855	413.60153	38.20444	1589.50000	0.00168	20.44116	1.25743	372188.87500	9.76837	132.99406	14.39152	147817.50000	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.8365	7577.837	310.42734	269.98224	151550.90625	195.98891	246.50493	28930.85742	230.61984	194.02725	424.64709	36.59259	1589.50000	0.00168	20.44116	1.25743	372188.87500	9.76837	132.99406	14.39152	147817.50000	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.8390	7577.839	306.73703	266.68002	153913.75000	207.86194	235.94698	23801.81445	232.03535	204.42012	436.45547	27.61523	1589.50000	0.00168	20.44116	1.25743	372188.87500	9.76837	132.99406	14.39152	147817.50000	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.8415	7577.842	305.00385	261.61035	150626.07813	216.19930	217.25249	19885.56055	226.04320	214.46127	440.50446	11.58192	1589.50000	0.00168	20.44116	1.25743	372188.87500	9.76837	132.99406	14.39152	147817.50000	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.8440	7577.844	306.29874	260.37155	144889.51563	221.28708	194.93886	19947.90625	215.59509	220.75056	436.34564	-5.15547	1590.69995	0.00168	20.44116	1.25743	372188.87500	9.76837	132.99406	14.39152	147817.50000	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.8465	7577.847	310.13138	261.12903	138708.45313	219.64786	179.65105	26838.82422	204.30147	224.37907	428.68054	-20.07761	1590.69995	0.00168	20.44116	1.25743	372188.87500	9.76837	132.99406	14.39152	147817.50000	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.8490	7577.849	310.93457	261.71591	135779.87500	218.96767	174.53337	29850.67188	195.44304	227.45413	422.89716	-32.01109	1590.69995	0.00168	20.44116	1.25743	372188.87500	9.76837	132.99406	14.39152	147817.50000	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.8515	7577.852	307.05167	260.67773	137330.29688	218.12029	180.08011	24866.33398	195.97864	228.89236	424.87100	-32.91373	1590.69995	0.00168	20.44116	1.25743	372188.87500	9.76837	132.99406	14.39152	147817.50000	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.8540	7577.854	303.65933	259.27533	140600.70313	214.48793	193.93933	14608.28418	203.79488	226.77362	430.56848	-22.97874	1588.90002	0.00168	20.44116	1.25743	372188.87500	9.76837	132.99406	14.39152	147817.50000	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.8565	7577.857	302.44040	259.57785	142612.56250	202.73888	212.59711	12320.11523	211.60513	223.06047	434.66559	-11.45534	1588.90002	0.00168	20.44116	1.25743	372188.87500	9.76837	132.99406	14.39152	147817.50000	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.8590	7577.859	302.45889	259.77423	142504.42188	189.05020	233.15280	17851.98828	216.35483	212.00050	428.35535	4.35432	1588.90002	0.00168	20.44116	1.25743	372188.87500	9.76837	132.99406	14.39152	147817.50000	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.8615	7577.862	303.88318	260.66504	140117.64063	175.30600	247.47423	27386.03906	217.73950	197.84253	415.58203	19.89697	1588.90002	0.00168	20.44116	1.25743	372188.87500	9.76837	132.99406	14.39152	147817.50000	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.8640	7577.864	305.44968	264.28763	141280.78125	176.08043	248.64206	29845.37305	218.85318	193.15666	412.00983	25.69652	1589.00000	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.8665	7577.867	305.40363	265.69754	147029.07813	188.44144	243.16060	27296.46680	225.38199	197.84406	423.22604	27.53793	1589.00000	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.8690	7577.869	302.58459	265.13721	150078.70313	200.92236	230.73607	21552.86328	228.95708	206.29759	435.25467	22.65948	1589.00000	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.8715	7577.872	300.10696	260.17831	147233.76563	211.96999	216.33542	16885.06250	226.33026	210.46866	436.79892	15.86160	1589.00000	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.8740	7577.874	301.06937	258.27875	142514.93750	219.54015	196.22827	17917.59180	218.51210	214.54900	433.06110	3.96310	1589.50000	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.8765	7577.877	305.48590	261.17014	139164.26563	220.07722	182.67590	25020.89258	208.51666	220.21996	428.73663	-11.70329	1589.50000	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.8790	7577.879	308.18579	261.20709	135770.76563	219.15909	174.95831	28730.53711	199.56956	223.49663	423.06619	-23.92706	1589.50000	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.8815	7577.882	305.53549	260.61026	137336.09375	218.60756	179.45247	24675.69531	198.57872	226.42111	424.99982	-27.84239	1589.50000	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.8840	7577.884	301.94916	260.05490	140492.09375	215.03294	193.07082	15469.53320	203.15762	226.61417	429.77179	-23.45654	1587.69995	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.8865	7577.887	299.20245	260.81223	142114.59375	207.13399	210.19986	11390.58789	207.71623	223.62936	431.34558	-15.91313	1587.69995	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.8890	7577.889	298.58618	261.83258	141014.60938	194.23717	228.57344	14158.47168	211.56334	214.33345	425.89679	-2.77011	1587.69995	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.8915	7577.892	296.45859	263.14542	136355.78125	178.95993	239.20439	22364.85156	210.38676	202.46109	412.84784	7.92567	1587.69995	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.8940	7577.894	298.25797	264.84103	137494.54688	176.38271	241.07211	25723.55273	213.43248	199.20351	412.63599	14.22897	1589.00000	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.8965	7577.897	298.81818	266.86600	142519.29688	187.22867	233.81841	22857.98242	218.92928	203.23953	422.16882	15.68974	1589.00000	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.8990	7577.899	297.58557	267.13159	145424.31250	200.23511	222.75569	17692.23633	223.31483	206.78081	430.09564	16.53403	1589.00000	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.9015	7577.902	296.89844	263.92892	144486.65625	210.41350	209.64372	14964.31250	224.52667	209.16978	433.69647	15.35689	1589.00000	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.9040	7577.904	298.17148	261.78821	140541.57813	218.21745	194.68427	17095.94336	219.56772	209.52211	429.08984	10.04561	1588.09998	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.9065	7577.907	302.25720	263.65408	137224.07813	219.30046	184.08557	22971.37305	210.95798	213.69051	424.64850	-2.73253	1588.09998	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.9090	7577.909	305.17059	264.01743	135117.03125	219.28770	176.32596	27111.12891	203.02510	218.35852	421.38361	-15.33342	1588.09998	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.9115	7577.912	304.03992	263.69580	136485.35938	217.99706	179.53389	23384.25195	200.87485	222.66466	423.53949	-21.78981	1588.09998	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.9140	7577.914	299.76193	263.85507	139296.32813	216.08768	192.02895	15242.08105	201.00650	224.83282	425.83932	-23.82632	1586.59998	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.9165	7577.917	295.60672	265.58661	140592.70313	211.79292	207.04280	10239.17188	202.07489	222.65590	424.73077	-20.58101	1586.59998	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.9190	7577.919	293.98407	267.84827	138518.18750	199.81003	222.07512	11158.06250	204.23250	215.68947	419.92197	-11.45697	1586.59998	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.9215	7577.922	293.34756	268.51517	134117.37500	182.30037	232.11568	18727.03906	205.77362	206.71779	412.49139	-0.94417	1586.59998	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.9240	7577.924	294.88202	268.21442	134633.42188	178.06342	236.65187	22079.59180	209.99715	201.81187	411.80902	8.18527	1588.00000	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.9265	7577.927	296.17407	270.16263	139259.35938	188.24382	228.66441	18885.82617	215.64789	204.67450	420.32239	10.97339	1588.00000	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.9290	7577.929	295.34091	271.46216	141661.34375	202.39368	215.72781	13589.68652	219.52377	205.48615	425.00992	14.03763	1588.00000	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.9315	7577.932	294.26251	270.16342	141205.20313	215.51109	201.67044	12548.48438	221.04324	204.22986	425.27310	16.81339	1588.00000	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.9340	7577.934	296.15616	268.38739	138349.54688	220.52243	190.68477	17460.98828	219.15662	203.09441	422.25104	16.06221	1587.00000	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.9365	7577.937	299.51196	268.60233	135593.92188	221.29329	183.63721	22036.08984	212.99463	206.51241	419.50702	6.48222	1587.00000	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.9390	7577.939	303.19864	268.47452	134675.29688	219.88536	178.22517	25206.33203	207.02791	212.83414	419.86206	-5.80623	1587.00000	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.9415	7577.942	302.54938	268.17560	136256.06250	218.72446	181.81886	21444.16797	204.20775	218.01759	422.22534	-13.80984	1587.00000	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.9440	7577.944	298.00729	268.12967	138413.00000	216.81331	192.71806	13832.14258	200.65550	222.10275	422.75824	-21.44725	1586.00000	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.9465	7577.947	295.32550	269.57269	140001.17188	211.30452	206.48264	10470.03906	199.83994	223.14427	422.98419	-23.30434	1586.00000	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.9490	7577.949	294.60577	272.38159	138014.90625	201.00082	219.09265	11518.74414	200.78883	217.67841	418.46722	-16.88957	1586.00000	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.9515	7577.952	293.97885	273.89938	133109.70313	184.82381	228.39249	16960.21094	201.51164	209.11279	410.62445	-7.60115	1586.00000	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
02:06:17.9540	7577.954	294.76047	272.37509	133198.20313	179.77068	235.01027	19382.36328	207.15625	203.36671	410.52295	3.78954	1586.40002	0.00137	20.43072	1.26517	372223.46875	9.23140	122.65118	13.18673	147855.98438	152.13309	5.00000	16.00000	10.02100	355.47318	355.37796	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.09876	0.25000	5.00000
