Absolute Time	Seconds	A_CenterX	A_CenterY	A_Area	A_RadiusRotated1	A_RadiusRotated2	A_AreaDiff	A_RadiusX	A_RadiusY	A_RadiusSum	A_RadiusDiff	PyroTemp	Htr_Uctrl	Htr_U	Htr_I	Htr_FREQ	Pos_Uctrl	Pos_U	Pos_I	Pos_FREQ	Lin.Drive	Cycle	Step	PS_UHV	PS_1	PS_2	Exp#	Pos_On	Htr_On	H_HF_On	Rot Pos	AxMirror	RadMirror	GasValCFG	PumpSpeed	Emmis.	HCE_Cycle
02:05:58.6895	7558.690	196.50224	189.67447	39568.37109	115.11389	112.48497	2813.84131	114.48898	105.50791	219.99689	8.98106	1298.90002	8.42374	175.27913	13.57776	371779.15625	9.76867	132.98233	15.15943	147795.90625	152.13309	5.00000	11.00000	10.02100	354.81369	354.49515	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.6961	7558.696	196.56198	189.34563	39374.32813	115.74617	112.19340	3144.17871	114.57595	104.11308	218.68903	10.46287	1300.80005	8.42374	175.27913	13.57776	371779.15625	9.76867	132.98233	15.15943	147795.90625	152.13309	5.00000	11.00000	10.02100	354.81369	354.49515	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.7028	7558.703	196.43153	189.55710	39499.19531	115.58624	112.23038	2958.37476	114.59281	104.73199	219.32480	9.86082	1300.80005	8.42374	175.27913	13.57776	371779.15625	9.76867	132.98233	15.15943	147795.90625	152.13309	5.00000	11.00000	10.02100	354.81369	354.49515	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.7095	7558.710	196.35849	189.61115	39471.34375	115.84862	112.13737	3024.65088	114.64750	104.30925	218.95676	10.33825	1299.80005	8.42374	175.27913	13.57776	371779.15625	9.76867	132.98233	15.15943	147795.90625	152.13309	5.00000	11.00000	10.02100	354.81369	354.49515	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.7161	7558.716	196.27240	189.70242	39457.10938	115.87462	112.14319	3036.18945	114.61590	104.31794	218.93384	10.29796	1299.40002	8.42374	175.27913	13.57776	371779.15625	9.76867	132.98233	15.15943	147795.90625	152.13309	5.00000	11.00000	10.02100	354.81369	354.49515	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.7228	7558.723	196.18048	189.74051	39413.41797	116.05447	112.07905	3115.06274	114.66714	103.85361	218.52075	10.81353	1299.40002	8.42374	175.27913	13.57776	371779.15625	9.76867	132.98233	15.15943	147795.90625	152.13309	5.00000	11.00000	10.02100	354.81369	354.49515	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.7295	7558.730	195.97919	190.10370	39536.07813	115.81518	112.25577	2914.82764	114.63784	104.54184	219.17969	10.09600	1302.59998	8.42374	175.27913	13.57776	371779.15625	9.76867	132.98233	15.15943	147795.90625	152.13309	5.00000	11.00000	10.02100	354.81369	354.49515	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.7361	7558.736	195.84210	190.23767	39572.42578	115.79675	112.27976	2878.72852	114.71757	104.47598	219.19354	10.24158	1305.09998	8.42374	175.27913	13.57776	371779.15625	9.76867	132.98233	15.15943	147795.90625	152.13309	5.00000	11.00000	10.02100	354.81369	354.49515	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.7428	7558.743	195.82706	190.16908	39442.30859	116.03202	112.12685	3088.11890	114.74827	103.59850	218.34677	11.14977	1305.09998	8.42374	175.27913	13.57776	371779.15625	9.76867	132.98233	15.15943	147795.90625	152.13309	5.00000	11.00000	10.02100	354.81369	354.49515	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.7495	7558.750	195.64146	190.52290	39573.51563	115.52587	112.36379	2846.28247	114.70483	104.64996	219.35478	10.05487	1305.50000	8.42374	175.27913	13.57776	371779.15625	9.76867	132.98233	15.15943	147795.90625	152.13309	5.00000	11.00000	10.02100	354.81369	354.49515	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.7561	7558.756	195.50536	190.71956	39519.78906	115.28541	112.46993	2876.74438	114.62388	104.75580	219.37967	9.86808	1305.09998	8.42374	175.27913	13.57776	371779.15625	9.76867	132.98233	15.15943	147795.90625	152.13309	5.00000	11.00000	10.02100	354.81369	354.49515	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.7628	7558.763	195.42688	190.61813	39448.44922	115.60000	112.25370	3021.68945	114.78776	103.70718	218.49493	11.08058	1305.09998	8.42374	175.27913	13.57776	371779.15625	9.76867	132.98233	15.15943	147795.90625	152.13309	5.00000	11.00000	10.02100	354.81369	354.49515	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.7695	7558.770	195.33768	190.64003	39470.78125	115.45593	112.22712	2991.63745	114.73780	103.95615	218.69394	10.78165	1305.09998	8.42405	175.28957	13.57826	371785.53125	9.76837	132.98703	15.15838	147795.59375	152.13309	5.00000	11.00000	10.02100	354.81369	354.78940	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.7761	7558.776	195.24886	190.56746	39363.92969	115.94684	112.12930	3180.68384	114.77807	103.24815	218.02621	11.52992	1307.00000	8.42405	175.28957	13.57826	371785.53125	9.76837	132.98703	15.15838	147795.59375	152.13309	5.00000	11.00000	10.02100	354.81369	354.78940	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.7828	7558.783	195.11343	190.61298	39473.68750	115.70032	112.17776	3011.83936	114.79250	103.88859	218.68109	10.90392	1307.00000	8.42405	175.28957	13.57826	371785.53125	9.76837	132.98703	15.15838	147795.59375	152.13309	5.00000	11.00000	10.02100	354.81369	354.78940	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.7895	7558.790	195.03481	190.55685	39436.50781	116.05910	111.99562	3125.32446	114.89324	103.16487	218.05811	11.72837	1308.09998	8.42405	175.28957	13.57826	371785.53125	9.76837	132.98703	15.15838	147795.59375	152.13309	5.00000	11.00000	10.02100	354.81369	354.78940	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.7961	7558.796	194.90930	190.70149	39511.69922	115.74507	112.15324	2982.85864	114.77416	104.02895	218.80310	10.74522	1311.30005	8.42405	175.28957	13.57826	371785.53125	9.76837	132.98703	15.15838	147795.59375	152.13309	5.00000	11.00000	10.02100	354.81369	354.78940	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.8028	7558.803	194.74347	190.76192	39609.42188	115.97722	112.12077	2905.10303	114.91514	104.03444	218.94958	10.88070	1311.30005	8.42405	175.28957	13.57826	371785.53125	9.76837	132.98703	15.15838	147795.59375	152.13309	5.00000	11.00000	10.02100	354.81369	354.78940	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.8095	7558.810	194.61160	191.00548	39654.82422	115.88370	112.24519	2828.76221	114.90617	104.16949	219.07565	10.73669	1310.40002	8.42405	175.28957	13.57826	371785.53125	9.76837	132.98703	15.15838	147795.59375	152.13309	5.00000	11.00000	10.02100	354.81369	354.78940	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.8161	7558.816	194.50255	190.97122	39671.94922	115.78889	112.26838	2796.52417	114.87746	104.42366	219.30112	10.45380	1308.50000	8.42405	175.28957	13.57826	371785.53125	9.76837	132.98703	15.15838	147795.59375	152.13309	5.00000	11.00000	10.02100	354.81369	354.78940	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.8228	7558.823	194.45901	190.72211	39571.66016	116.00681	112.01736	2962.83765	114.95804	103.64915	218.60719	11.30888	1308.50000	8.42405	175.28957	13.57826	371785.53125	9.76837	132.98703	15.15838	147795.59375	152.13309	5.00000	11.00000	10.02100	354.81369	354.78940	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.8295	7558.830	194.41695	190.66873	39464.72656	116.21163	111.97627	3105.90332	114.92996	103.21256	218.14252	11.71740	1312.40002	8.42405	175.28957	13.57826	371785.53125	9.76837	132.98703	15.15838	147795.59375	152.13309	5.00000	11.00000	10.02100	354.81369	354.78940	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.8361	7558.836	194.38026	190.42395	39299.26172	116.91099	111.65250	3445.34668	114.96864	101.71756	216.68619	13.25108	1311.90002	8.42405	175.28957	13.57826	371785.53125	9.76837	132.98703	15.15838	147795.59375	152.13309	5.00000	11.00000	10.02100	354.81369	354.78940	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.8428	7558.843	194.61256	190.19197	39609.21875	111.70867	111.74854	3134.69434	114.96250	102.52112	217.48361	12.44138	1311.90002	8.42405	175.28957	13.57826	371785.53125	9.76837	132.98703	15.15838	147795.59375	152.13309	5.00000	11.00000	10.02100	354.81369	354.78940	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.8495	7558.850	194.44299	190.60010	39905.45313	111.28534	112.33665	2809.40259	114.71806	105.58574	220.30380	9.13232	1316.30005	8.42405	175.28957	13.57826	371785.53125	9.76837	132.98703	15.15838	147795.59375	152.13309	5.00000	11.00000	10.02100	354.81369	354.78940	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.8561	7558.856	194.28798	190.89888	39712.03516	112.98516	112.58652	2566.73315	114.60851	105.63176	220.24026	8.97675	1317.00000	8.42405	175.28957	13.57826	371785.53125	9.76837	132.98703	15.15838	147795.59375	152.13309	5.00000	11.00000	10.02100	354.81369	354.78940	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.8628	7558.863	194.33478	190.69727	39656.82813	113.22906	112.58559	2619.73560	114.47189	105.85590	220.32779	8.61599	1317.00000	8.42405	175.28957	13.57826	371785.53125	9.76837	132.98703	15.15838	147795.59375	152.13309	5.00000	11.00000	10.02100	354.81369	354.78940	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.8695	7558.870	194.21394	190.31995	39547.69922	115.95956	111.98062	2998.62817	115.03491	103.53620	218.57111	11.49871	1313.19995	8.42405	175.28609	13.57152	371789.65625	9.76852	132.98938	15.16022	147795.59375	152.13309	5.00000	11.00000	10.02100	354.81369	354.49515	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.8761	7558.876	194.22768	190.01138	39453.85547	117.04807	111.69479	3274.88647	115.19218	102.31651	217.50870	12.87568	1315.00000	8.42405	175.28609	13.57152	371789.65625	9.76852	132.98938	15.16022	147795.59375	152.13309	5.00000	11.00000	10.02100	354.81369	354.49515	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.8828	7558.883	194.10304	190.22330	39769.75781	116.01892	111.94820	2710.41821	115.06181	104.71040	219.77222	10.35140	1315.00000	8.42405	175.28609	13.57152	371789.65625	9.76852	132.98938	15.16022	147795.59375	152.13309	5.00000	11.00000	10.02100	354.81369	354.49515	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.8895	7558.890	194.04942	190.24504	39780.33984	115.89383	112.02003	2666.07568	114.97815	104.95944	219.93759	10.01871	1317.19995	8.42405	175.28609	13.57152	371789.65625	9.76852	132.98938	15.16022	147795.59375	152.13309	5.00000	11.00000	10.02100	354.81369	354.49515	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.8961	7558.896	194.13290	190.02701	39622.11719	116.14892	111.93697	2906.22559	114.92699	104.04087	218.96786	10.88612	1319.00000	8.42405	175.28609	13.57152	371789.65625	9.76852	132.98938	15.16022	147795.59375	152.13309	5.00000	11.00000	10.02100	354.81369	354.49515	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.9028	7558.903	194.19667	189.67873	39511.27344	116.82379	111.67572	3134.61255	115.05271	102.96082	218.01353	12.09189	1319.00000	8.42405	175.28609	13.57152	371789.65625	9.76852	132.98938	15.16022	147795.59375	152.13309	5.00000	11.00000	10.02100	354.81369	354.49515	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.9095	7558.910	194.26532	189.52827	39546.55469	116.82866	111.71938	3095.75293	115.04482	103.19693	218.24174	11.84789	1317.59998	8.42405	175.28609	13.57152	371789.65625	9.76852	132.98938	15.16022	147795.59375	152.13309	5.00000	11.00000	10.02100	354.81369	354.49515	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.9161	7558.916	194.27397	189.63515	39652.30859	116.38400	111.91040	2896.27734	114.96163	104.10712	219.06876	10.85452	1316.59998	8.42405	175.28609	13.57152	371789.65625	9.76852	132.98938	15.16022	147795.59375	152.13309	5.00000	11.00000	10.02100	354.81369	354.49515	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.9228	7558.923	194.35587	189.47643	39488.64844	116.84670	111.79944	3184.18872	115.03753	102.92159	217.95911	12.11594	1316.59998	8.42405	175.28609	13.57152	371789.65625	9.76852	132.98938	15.16022	147795.59375	152.13309	5.00000	11.00000	10.02100	354.81369	354.49515	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.9295	7558.930	194.41455	189.35892	39456.71094	117.19640	111.73528	3276.92432	115.03351	102.48849	217.52200	12.54501	1319.19995	8.42405	175.28609	13.57152	371789.65625	9.76852	132.98938	15.16022	147795.59375	152.13309	5.00000	11.00000	10.02100	354.81369	354.49515	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.9361	7558.936	194.46187	189.42516	39500.43750	116.91142	111.86979	3162.88916	114.93127	103.11185	218.04312	11.81941	1319.59998	8.42405	175.28609	13.57152	371789.65625	9.76852	132.98938	15.16022	147795.59375	152.13309	5.00000	11.00000	10.02100	354.81369	354.49515	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.9428	7558.943	194.46584	189.47530	39613.08594	116.63227	111.93579	2985.28833	114.91821	103.71954	218.63776	11.19868	1319.59998	8.42405	175.28609	13.57152	371789.65625	9.76852	132.98938	15.16022	147795.59375	152.13309	5.00000	11.00000	10.02100	354.81369	354.49515	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.9495	7558.950	194.64926	189.09607	39417.30078	117.18859	111.68150	3318.09717	114.84392	102.62387	217.46779	12.22005	1317.40002	8.42405	175.28609	13.57152	371789.65625	9.76852	132.98938	15.16022	147795.59375	152.13309	5.00000	11.00000	10.02100	354.81369	354.49515	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.9561	7558.956	194.78728	188.99863	39437.44531	116.96036	111.69752	3241.85767	114.77824	103.02628	217.80452	11.75197	1316.69995	8.42405	175.28609	13.57152	371789.65625	9.76852	132.98938	15.16022	147795.59375	152.13309	5.00000	11.00000	10.02100	354.81369	354.49515	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.9628	7558.963	194.86673	188.95651	39480.75000	116.73292	111.68964	3152.31128	114.75694	103.40761	218.16455	11.34933	1316.69995	8.42405	175.28609	13.57152	371789.65625	9.76852	132.98938	15.16022	147795.59375	152.13309	5.00000	11.00000	10.02100	354.81369	354.49515	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.9695	7558.970	195.06084	188.77966	39410.65625	116.75269	111.64680	3241.44116	114.71490	103.20903	217.92392	11.50587	1318.40002	8.42389	175.30348	13.57327	371797.18750	9.76867	132.98938	15.15838	147795.59375	152.13309	5.00000	12.00000	10.02100	354.92361	354.78940	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.9761	7558.976	195.17171	188.84653	39446.05859	116.36975	111.78217	3125.08252	114.61643	103.86778	218.48422	10.74865	1325.00000	8.42389	175.30348	13.57327	371797.18750	9.76867	132.98938	15.15838	147795.59375	152.13309	5.00000	12.00000	10.02100	354.92361	354.78940	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.9828	7558.983	195.38553	188.65186	39378.96484	116.40041	111.66743	3210.00195	114.61457	103.60584	218.22041	11.00873	1325.00000	8.42389	175.30348	13.57327	371797.18750	9.76867	132.98938	15.15838	147795.59375	152.13309	5.00000	12.00000	10.02100	354.92361	354.78940	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.9895	7558.990	195.51303	188.76317	39427.37891	116.08035	111.78363	3099.84009	114.60246	104.08747	218.68993	10.51498	1325.50000	8.42389	175.30348	13.57327	371797.18750	9.76867	132.98938	15.15838	147795.59375	152.13309	5.00000	12.00000	10.02100	354.92361	354.78940	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:58.9961	7558.996	195.73741	188.48796	39263.10156	116.44875	111.63853	3357.22192	114.58349	103.20297	217.78647	11.38052	1324.69995	8.42389	175.30348	13.57327	371797.18750	9.76867	132.98938	15.15838	147795.59375	152.13309	5.00000	12.00000	10.02100	354.92361	354.78940	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:59.0028	7559.003	195.91153	188.39470	39257.39453	116.63386	111.63057	3409.00317	114.68571	102.86570	217.55141	11.82001	1324.69995	8.42389	175.30348	13.57327	371797.18750	9.76867	132.98938	15.15838	147795.59375	152.13309	5.00000	12.00000	10.02100	354.92361	354.78940	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:59.0095	7559.010	196.02330	188.60052	39387.11719	116.06456	111.86252	3155.12793	114.65595	104.02383	218.67978	10.63212	1326.19995	8.42389	175.30348	13.57327	371797.18750	9.76867	132.98938	15.15838	147795.59375	152.13309	5.00000	12.00000	10.02100	354.92361	354.78940	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:59.0161	7559.016	196.14937	188.61168	39411.01953	115.97961	111.86731	3129.28223	114.66736	104.07399	218.74135	10.59337	1329.40002	8.42389	175.30348	13.57327	371797.18750	9.76867	132.98938	15.15838	147795.59375	152.13309	5.00000	12.00000	10.02100	354.92361	354.78940	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:59.0228	7559.023	196.36876	188.42361	39210.13672	116.48097	111.73194	3450.30615	114.63908	102.99117	217.63025	11.64791	1329.40002	8.42389	175.30348	13.57327	371797.18750	9.76867	132.98938	15.15838	147795.59375	152.13309	5.00000	12.00000	10.02100	354.92361	354.78940	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:59.0295	7559.030	196.40022	188.66968	39445.82813	115.77040	111.94079	3053.34277	114.63830	104.47702	219.11533	10.16128	1327.80005	8.42389	175.30348	13.57327	371797.18750	9.76867	132.98938	15.15838	147795.59375	152.13309	5.00000	12.00000	10.02100	354.92361	354.78940	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:59.0361	7559.036	196.54082	188.61433	39424.30859	115.76216	111.96832	3069.68164	114.59773	104.48485	219.08258	10.11288	1324.30005	8.42389	175.30348	13.57327	371797.18750	9.76867	132.98938	15.15838	147795.59375	152.13309	5.00000	12.00000	10.02100	354.92361	354.78940	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
02:05:59.0428	7559.043	196.62550	188.66260	39345.07031	115.83734	111.98419	3185.66309	114.55386	104.09545	218.64932	10.45841	1324.30005	8.42389	175.30348	13.57327	371797.18750	9.76867	132.98938	15.15838	147795.59375	152.13309	5.00000	12.00000	10.02100	354.92361	354.78940	2.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	0.00000	0.25000	5.00000
