Absolute Time	Seconds	R_CenterX	R_CenterY	R_Area	R_RadiusRotated1	R_RadiusRotated2	R_AreaDiff	R_RadiusX	R_RadiusY	R_RadiusSum	R_RadiusDiff	PyroTemp	Htr_Uctrl	Htr_U	Htr_I	Htr_FREQ	Pos_Uctrl	Pos_U	Pos_I	Pos_FREQ	Lin.Drive	Emmis.
hh:mm:ss.xxxx		[Pixel]	[Pixel]						[Pixel]	[Pixel]	[Pixel]	degC	V	V	A	Hz	V	V	A	Hz	mm	
02:34:54.2793	9294.279	299.79950	265.41412	135879.62500	193.40836	222.25717	15149.59277	218.10097	196.70375	414.80472	21.39722	1624.59998	0.00061	20.42376	1.27016	372224.96875	6.49195	88.58958	9.48519	147935.26563	152.12662	0.25000
02:34:54.2818	9294.282	300.12762	264.56381	138975.65625	194.11067	225.11043	15932.24609	216.75316	202.56064	419.31378	14.19252	1624.59998	0.00061	20.42376	1.27016	372224.96875	6.49195	88.58958	9.48519	147935.26563	152.12662	0.25000
02:34:54.2843	9294.284	299.81479	263.82117	140642.73438	197.95485	223.57648	13581.16992	213.18080	209.29025	422.47107	3.89055	1619.90002	0.00061	20.42376	1.27016	372224.96875	6.49195	88.58958	9.48519	147935.26563	152.12662	0.25000
02:34:54.2868	9294.287	299.76917	264.30173	140898.39063	204.37987	218.24797	10205.10059	208.78696	214.64328	423.43024	-5.85632	1619.90002	0.00061	20.42376	1.27016	372224.96875	6.49195	88.58958	9.48519	147935.26563	152.12662	0.25000
02:34:54.2893	9294.289	300.20120	265.38220	139164.32813	210.35149	209.87706	8571.29297	203.66527	217.71126	421.37653	-14.04599	1619.90002	0.00061	20.42376	1.27016	372224.96875	6.49195	88.58958	9.48519	147935.26563	152.12662	0.25000
02:34:54.2918	9294.292	300.41193	265.89365	135046.54688	214.51918	199.38422	11492.68848	197.14568	217.81813	414.96381	-20.67245	1619.90002	0.00061	20.42376	1.27016	372224.96875	6.49195	88.58958	9.48519	147935.26563	152.12662	0.25000
02:34:54.2943	9294.294	300.82962	265.26849	129741.50781	216.30197	188.01823	15750.18945	190.80756	215.34987	406.15741	-24.54231	1619.50000	0.00061	20.42376	1.27016	372224.96875	6.49195	88.58958	9.48519	147935.26563	152.12662	0.25000
02:34:54.2968	9294.297	301.33508	264.07410	125173.60938	215.66356	179.97726	16989.59961	188.27409	210.27016	398.54425	-21.99606	1619.50000	0.00061	20.42376	1.27016	372224.96875	6.49195	88.58958	9.48519	147935.26563	152.12662	0.25000
02:34:54.2993	9294.299	301.33371	263.21460	122958.05469	212.18782	180.34120	13863.29004	191.58803	203.61096	395.19897	-12.02293	1619.50000	0.00061	20.42376	1.27016	372224.96875	6.49195	88.58958	9.48519	147935.26563	152.12662	0.25000
02:34:54.3018	9294.302	301.05444	263.41040	123167.64844	205.89854	189.20317	8366.88086	198.57468	197.43159	396.00629	1.14308	1619.50000	0.00061	20.42376	1.27016	372224.96875	6.49195	88.58958	9.48519	147935.26563	152.12662	0.25000
02:34:54.3043	9294.304	301.08859	264.00800	125813.66406	199.13083	202.11909	5949.14111	206.53125	193.76520	400.29645	12.76605	1623.90002	0.00061	20.42376	1.27016	372224.96875	6.49195	88.58958	9.48519	147935.26563	152.12662	0.25000
02:34:54.3068	9294.307	301.26617	264.79193	130156.63281	194.66293	213.98476	10652.75684	213.59016	192.99701	406.58716	20.59315	1623.90002	0.00061	20.42376	1.27016	372224.96875	6.49195	88.58958	9.48519	147935.26563	152.12662	0.25000
02:34:54.3093	9294.309	301.78711	265.22748	134757.92188	192.68469	222.03339	14858.15625	217.65527	195.49268	413.14795	22.16260	1623.90002	0.00061	20.42376	1.27016	372224.96875	6.49195	88.58958	9.48519	147935.26563	152.12662	0.25000
02:34:54.3118	9294.312	302.35785	264.64713	138361.39063	193.10759	225.66724	16287.70215	217.79424	200.75876	418.55298	17.03548	1623.90002	0.00061	20.42376	1.27016	372224.96875	6.49195	88.58958	9.48519	147935.26563	152.12662	0.25000
02:34:54.3143	9294.314	302.37329	263.65683	140420.10938	196.80524	224.56374	14217.06445	214.82680	207.31403	422.14081	7.51277	1619.80005	0.00061	20.42376	1.27016	372224.96875	6.49195	88.58958	9.48519	147935.26563	152.12662	0.25000
02:34:54.3168	9294.317	302.29590	263.58099	140915.28125	203.31606	219.00879	10454.44141	210.52243	212.94283	423.46527	-2.42039	1619.80005	0.00061	20.42376	1.27016	372224.96875	6.49195	88.58958	9.48519	147935.26563	152.12662	0.25000
02:34:54.3193	9294.319	302.49234	264.61996	139432.75000	209.72581	210.67458	8692.23145	205.29482	216.31802	421.61285	-11.02321	1619.80005	0.00061	20.42376	1.27016	372224.96875	6.49195	88.58958	9.48519	147935.26563	152.12662	0.25000
02:34:54.3218	9294.322	302.54443	265.70389	135815.06250	214.23157	200.84271	10052.53809	198.99014	217.04521	416.03534	-18.05507	1619.80005	0.00061	20.42376	1.27016	372224.96875	6.49195	88.58958	9.48519	147935.26563	152.12662	0.25000
02:34:54.3243	9294.324	302.80698	265.74200	130778.69531	216.20819	190.31844	14591.44922	192.53775	215.29167	407.82941	-22.75392	1618.69995	0.00061	20.42376	1.27016	372224.96875	6.49195	88.58958	9.48519	147935.26563	152.12662	0.25000
02:34:54.3268	9294.327	303.43362	264.78882	126251.88281	215.75627	182.25558	16564.41602	189.21025	211.19420	400.40445	-21.98395	1618.69995	0.00061	20.42376	1.27016	372224.96875	6.49195	88.58958	9.48519	147935.26563	152.12662	0.25000
02:34:54.3293	9294.329	303.78259	263.71426	123711.76563	212.29796	181.30257	14051.40332	191.24373	205.57986	396.82361	-14.33614	1618.69995	0.00061	20.42376	1.27016	372224.96875	6.49195	88.58958	9.48519	147935.26563	152.12662	0.25000
02:34:54.3318	9294.332	303.59787	263.34756	123369.10156	206.31209	188.30521	8587.96094	197.00697	199.63521	396.64218	-2.62823	1618.69995	0.00061	20.42376	1.27016	372224.96875	6.49195	88.58958	9.48519	147935.26563	152.12662	0.25000
02:34:54.3343	9294.334	303.37250	263.75360	125103.57813	199.66061	199.84822	5668.42725	204.13048	195.01848	399.14896	9.11200	1623.09998	0.00061	20.42376	1.27016	372224.96875	6.49195	88.58958	9.48519	147935.26563	152.12662	0.25000
02:34:54.3368	9294.337	303.35788	264.59290	128889.32031	194.91870	211.79633	9577.41406	211.36818	193.03236	404.40054	18.33582	1623.09998	0.00061	20.42376	1.27016	372224.96875	6.49195	88.58958	9.48519	147935.26563	152.12662	0.25000
02:34:54.3393	9294.339	303.66901	265.39548	133455.68750	192.61348	220.76448	14122.04785	216.56105	194.41402	410.97507	22.14703	1623.09998	0.00061	20.42376	1.27016	372224.96875	6.49195	88.58958	9.48519	147935.26563	152.12662	0.25000
02:34:54.3418	9294.342	304.23471	265.37097	137479.76563	192.68678	225.52721	16154.93945	218.19313	198.98480	417.17792	19.20833	1623.09998	0.00061	20.42376	1.27016	372224.96875	6.49195	88.58958	9.48519	147935.26563	152.12662	0.25000
02:34:54.3443	9294.344	304.56961	264.38818	140052.40625	196.03033	225.41721	14586.56055	216.22697	205.30244	421.52942	10.92453	1619.00000	0.00061	20.42376	1.27016	372224.96875	6.49195	88.58958	9.48519	147935.26563	152.12662	0.25000
02:34:54.3468	9294.347	304.67661	263.70767	140768.60938	202.25961	220.06442	10686.57910	212.11218	211.11087	423.22305	1.00131	1619.00000	0.00061	20.42376	1.27016	372224.96875	6.49195	88.58958	9.48519	147935.26563	152.12662	0.25000
02:34:54.3493	9294.349	304.79529	264.31473	139481.54688	208.84171	211.52170	8741.02734	206.78508	214.84921	421.63428	-8.06413	1619.00000	0.00061	20.42376	1.27016	372224.96875	6.49195	88.58958	9.48519	147935.26563	152.12662	0.25000
02:34:54.3518	9294.352	304.77084	265.44543	136371.17188	213.40196	202.18616	8622.76367	200.58440	216.30403	416.88843	-15.71964	1619.00000	0.00061	20.42376	1.27016	372224.96875	6.49195	88.58958	9.48519	147935.26563	152.12662	0.25000
02:34:54.3543	9294.354	304.76089	266.09213	131856.85938	215.82977	192.65163	13029.44238	194.28897	215.18185	409.47083	-20.89288	1617.69995	0.00061	20.42376	1.27016	372224.96875	6.49195	88.58958	9.48519	147935.26563	152.12662	0.25000
02:34:54.3568	9294.357	305.31580	265.79184	127507.14844	215.60440	185.11859	15474.17188	190.62912	211.94875	402.57788	-21.31963	1617.69995	0.00061	20.42376	1.27016	372224.96875	6.49195	88.58958	9.48519	147935.26563	152.12662	0.25000
02:34:54.3593	9294.359	305.84991	264.85016	124835.69531	212.38904	183.48543	13658.96094	191.78522	207.10681	398.89203	-15.32159	1617.69995	0.00061	20.42376	1.27016	372224.96875	6.49195	88.58958	9.48519	147935.26563	152.12662	0.25000
02:34:54.3618	9294.362	305.92664	264.09991	123956.51563	206.49773	188.71388	8591.61426	196.35855	201.65187	398.01044	-5.29332	1617.69995	0.00061	20.42376	1.27016	372224.96875	6.49195	88.58958	9.48519	147935.26563	152.12662	0.25000
02:34:54.3643	9294.364	305.74841	264.00244	124790.35938	199.99266	198.34779	5950.15869	202.34024	196.60065	398.94089	5.73959	1622.19995	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.3668	9294.367	305.50552	264.61252	127723.87500	195.30164	209.15294	8388.11523	209.02831	193.52519	402.55350	15.50311	1622.19995	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.3693	9294.369	305.54138	265.59280	132013.71875	192.93073	218.39076	13031.03711	214.87897	193.77075	408.64972	21.10822	1622.19995	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.3718	9294.372	305.97110	266.15063	136275.39063	192.81602	224.19012	15447.69629	217.74950	197.46942	415.21893	20.28008	1622.19995	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.3743	9294.374	306.34863	265.60651	139283.37500	195.75253	225.19499	14389.64746	216.91591	203.42012	420.33603	13.49579	1618.00000	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.3768	9294.377	306.68726	264.60007	140397.57813	201.48662	220.87669	10694.16797	213.38730	209.27191	422.65921	4.11539	1618.00000	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.3793	9294.379	306.88126	264.59473	139359.03125	207.81351	212.74638	8618.51465	208.14003	213.27760	421.41763	-5.13757	1618.00000	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.3818	9294.382	306.93176	265.52872	136737.28125	212.38268	203.54416	7429.44824	202.05743	215.44917	417.50659	-13.39174	1618.00000	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.3843	9294.384	306.66263	266.47601	132827.07813	215.04478	194.84517	11340.98535	195.90923	215.12691	411.03613	-19.21768	1616.69995	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.3868	9294.387	306.97870	266.65106	129066.10938	215.32565	188.22685	13852.99707	192.30975	212.67981	404.98956	-20.37006	1616.69995	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.3893	9294.389	307.51846	266.15933	126400.97656	212.48645	186.45760	12593.80762	192.95729	208.43585	401.39313	-15.47856	1616.69995	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.3918	9294.392	307.84607	265.49594	124998.47656	206.73386	190.47800	8118.04346	196.53438	203.30611	399.84048	-6.77173	1616.69995	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.3943	9294.394	307.75858	264.97104	124946.48438	200.22025	198.06000	5794.03662	201.39519	198.15201	399.54718	3.24318	1620.90002	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.3968	9294.397	307.48218	265.10941	126824.53906	195.53912	206.91290	7307.95947	207.04721	194.42126	401.46848	12.62595	1620.90002	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.3993	9294.399	307.25720	265.93439	130513.42969	193.43752	215.28856	11612.13574	212.71463	193.67436	406.38898	19.04027	1620.90002	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.4018	9294.402	307.41281	266.91223	134789.45313	193.29124	221.59628	14220.21191	216.47270	196.48843	412.96112	19.98427	1620.90002	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.4043	9294.404	307.72391	266.96869	138170.64063	195.85687	223.82210	13687.10645	216.78195	201.80986	418.59180	14.97209	1617.19995	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.4068	9294.407	308.12738	266.01297	139733.14063	201.08910	221.03882	10363.41309	213.96468	207.52994	421.49463	6.43474	1617.19995	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.4093	9294.409	308.45422	265.49716	139040.98438	207.04701	213.71074	8300.47168	209.16205	211.70853	420.87057	-2.54648	1617.19995	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.4118	9294.412	308.57306	265.91702	136837.76563	211.38542	205.00851	6524.52393	203.40326	214.31102	417.71429	-10.90776	1617.19995	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.4143	9294.414	308.26028	266.83105	133644.42188	213.98795	197.05185	9703.83398	197.56125	214.85460	412.41583	-17.29335	1615.59998	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.4168	9294.417	308.27472	267.36444	130604.73438	214.68974	191.29413	11988.95996	194.20024	213.30701	407.50726	-19.10677	1615.59998	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.4193	9294.419	308.69946	267.31641	128290.42188	212.34840	189.84724	10970.05371	194.62645	209.77985	404.40631	-15.15340	1615.59998	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.4218	9294.422	309.06662	266.95081	126473.43750	206.97508	192.97418	7136.15234	197.41708	204.76730	402.18439	-7.35022	1615.59998	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.4243	9294.424	309.16763	266.37149	125615.79688	200.44966	199.02594	5124.72461	201.20894	199.55173	400.76068	1.65721	1619.90002	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.4268	9294.427	308.94589	266.02921	126370.70313	195.65454	205.79381	6480.25049	205.69685	195.40025	401.09711	10.29660	1619.90002	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.4293	9294.429	308.64862	266.40689	129034.75781	193.72043	212.35342	10221.05566	210.52936	193.80223	404.33160	16.72713	1619.90002	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.4318	9294.432	308.51477	267.39447	133022.07813	193.91635	218.10985	12585.14648	214.46091	195.88187	410.34277	18.57904	1619.90002	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.4343	9294.434	308.61545	268.05112	136724.78125	196.36656	221.19206	12365.82910	215.63812	200.76802	416.40613	14.87010	1616.59998	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.4368	9294.437	308.89969	267.53784	138698.70313	201.09912	219.81758	9527.19824	213.75458	206.16618	419.92078	7.58839	1616.59998	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.4393	9294.439	309.30496	266.75647	138404.82813	206.48459	214.14607	7664.31543	209.61731	210.16516	419.78247	-0.54785	1616.59998	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.4418	9294.442	309.55096	266.66360	136708.82813	210.53105	206.46309	5984.80664	204.42310	212.95383	417.37692	-8.53073	1616.59998	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.4443	9294.444	309.30615	267.29694	134275.23438	212.98444	199.25040	8278.59277	199.16962	214.27315	413.44275	-15.10353	1614.69995	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.4468	9294.447	309.08356	267.89899	132065.23438	213.86464	194.38533	10129.00195	196.20480	213.68059	409.88538	-17.47578	1614.69995	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.4493	9294.449	309.27090	268.13190	130333.17969	211.98184	193.39082	9056.23242	196.64546	210.98897	407.63443	-14.34351	1614.69995	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.4518	9294.452	309.50488	268.17627	128368.01563	207.11165	195.99557	5607.98926	198.90855	206.13873	405.04730	-7.23018	1614.69995	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.4543	9294.454	309.68344	267.88553	126694.23438	200.80086	200.81253	4046.28589	201.74179	200.60635	402.34814	1.13544	1618.50000	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.4568	9294.457	309.62836	267.41342	126395.67188	195.70857	205.90445	5931.36670	205.00461	196.31010	401.31470	8.69450	1618.50000	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.4593	9294.459	309.25671	267.24008	127888.43750	193.80058	210.20023	9066.81445	208.70155	194.21104	402.91260	14.49051	1618.50000	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.4618	9294.462	308.98373	267.88873	131139.53125	194.36232	214.41518	10797.95703	212.05507	195.64700	407.70209	16.40807	1618.50000	0.00031	20.42724	1.25918	372158.06250	5.58007	77.22321	8.87687	147941.84375	152.12662	0.25000
02:34:54.4643	9294.464	308.85965	268.88910	134849.84375	196.84639	217.44107	10565.07324	213.62187	200.16389	413.78577	13.45798	1616.00000	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
02:34:54.4668	9294.467	308.92096	268.97284	137232.06250	201.25929	217.30235	8159.96729	212.53093	205.24174	417.77267	7.28918	1616.00000	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
02:34:54.4693	9294.469	309.34134	268.16602	137493.21875	206.13643	213.40381	6752.69678	209.28664	209.10066	418.38730	0.18597	1616.00000	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
02:34:54.4718	9294.472	309.69312	267.63071	136312.32813	209.79370	207.39336	5587.45898	204.98122	211.73596	416.71716	-6.75475	1616.00000	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
02:34:54.4743	9294.474	309.47330	267.89032	134632.06250	212.13065	201.49602	7163.18115	200.60771	213.33818	413.94589	-12.73047	1613.90002	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
02:34:54.4768	9294.477	309.26666	268.33539	133300.95313	212.89804	197.52861	8426.72168	198.27272	213.62363	411.89636	-15.35091	1613.90002	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
02:34:54.4793	9294.479	309.30212	268.60126	132348.92188	211.36783	196.88399	7188.68066	198.96939	211.92082	410.89020	-12.95143	1613.90002	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
02:34:54.4818	9294.482	309.47549	268.79965	130648.28906	207.04779	199.30832	3810.89526	200.86873	207.68204	408.55078	-6.81331	1613.90002	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
02:34:54.4843	9294.484	309.53952	268.86871	128319.67188	201.05119	203.07661	2420.84839	202.92220	201.91953	404.84174	1.00267	1617.19995	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
02:34:54.4868	9294.487	309.49289	268.60233	126914.18750	195.90851	206.84619	5647.34619	205.09369	197.04887	402.14258	8.04482	1617.19995	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
02:34:54.4893	9294.489	309.19962	268.11087	127205.50781	193.85623	209.40001	8265.33887	207.34937	194.56577	401.91513	12.78360	1617.19995	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
02:34:54.4918	9294.492	308.95010	268.10843	129338.99219	194.56650	211.29016	9200.61035	209.61327	195.54004	405.15332	14.07323	1617.19995	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
02:34:54.4943	9294.494	308.67493	268.97256	132684.18750	197.24287	213.21474	8500.23145	210.99930	199.75085	410.75015	11.24844	1615.30005	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
02:34:54.4968	9294.497	308.58432	269.54147	135425.23438	201.41869	213.73264	6345.30127	210.41339	204.87979	415.29318	5.53360	1615.30005	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
02:34:54.4993	9294.499	308.84280	269.03061	136214.62500	205.88821	211.39462	5474.10986	208.04875	208.53859	416.58734	-0.48984	1615.30005	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
02:34:54.5018	9294.502	309.14847	268.29874	135618.18750	209.31421	207.40182	4990.02881	204.79002	210.78014	415.57016	-5.99011	1615.30005	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
02:34:54.5043	9294.504	308.98761	268.17841	134735.70313	211.47556	203.26450	6424.68896	201.66634	212.30852	413.97485	-10.64218	1613.19995	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
02:34:54.5068	9294.507	308.77121	268.41119	134296.89063	212.15723	200.42491	7098.59180	200.28531	213.12514	413.41046	-12.83983	1613.19995	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
02:34:54.5093	9294.509	308.71716	268.63153	134253.37500	210.81619	200.51675	5760.36963	201.52455	212.30196	413.82651	-10.77740	1613.19995	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
02:34:54.5118	9294.512	308.85349	268.75781	133013.57813	206.89273	202.72060	2800.20605	203.30042	208.93279	412.23322	-5.63237	1613.19995	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
02:34:54.5143	9294.514	308.90115	268.90265	130365.42188	201.35091	205.67216	1855.27661	204.63998	203.26437	407.90436	1.37561	1616.19995	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
02:34:54.5168	9294.517	308.78033	268.92203	127940.04688	196.28223	208.20366	5622.73975	205.75652	197.88347	403.63998	7.87305	1616.19995	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
02:34:54.5193	9294.519	308.54999	268.51605	127028.12500	193.87061	209.52328	7877.39111	206.71494	194.94200	401.65692	11.77293	1616.19995	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
02:34:54.5218	9294.522	308.29156	268.00186	127927.13281	194.54562	209.40521	8068.48633	207.56158	195.48816	403.04974	12.07343	1616.19995	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
02:34:54.5243	9294.524	308.10010	268.35977	130496.17969	197.40837	209.39635	6555.09277	208.08704	199.50085	407.58789	8.58618	1614.40002	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
02:34:54.5268	9294.527	307.90234	269.08603	133279.60938	201.45029	209.41267	4239.19531	207.64522	204.78677	412.43201	2.85844	1614.40002	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
02:34:54.5293	9294.529	307.97549	269.00281	134617.71875	205.61302	208.11136	3877.19897	205.99809	208.60889	414.60699	-2.61079	1614.40002	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
02:34:54.5318	9294.532	308.08191	268.42056	134627.81250	209.02045	206.09166	4668.15576	203.78255	210.36328	414.14581	-6.58073	1614.40002	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
02:34:54.5343	9294.534	307.99319	268.04355	134588.73438	210.96313	204.29512	6111.19141	202.04092	211.57716	413.61810	-9.53624	1612.59998	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
02:34:54.5368	9294.537	307.70334	268.07324	135025.37500	211.64243	203.16046	6171.98096	202.02029	212.34833	414.36862	-10.32803	1612.59998	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
02:34:54.5393	9294.539	307.55774	268.21378	135791.59375	210.28703	204.02411	5179.66357	203.99596	212.07841	416.07437	-8.08246	1612.59998	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
02:34:54.5418	9294.542	307.53714	268.36917	135167.53125	206.71533	206.22734	4427.01074	205.95961	209.43832	415.39795	-3.47871	1612.59998	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
02:34:54.5443	9294.544	307.64532	268.41653	132581.60938	201.60857	208.44318	3497.00635	206.78311	204.40938	411.19250	2.37373	1615.40002	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
02:34:54.5468	9294.547	307.61932	268.56281	129374.46094	196.64922	209.92725	6043.12158	206.92760	198.80573	405.73334	8.12187	1615.40002	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
02:34:54.5493	9294.549	307.30740	268.45697	127335.42188	194.00554	210.04555	7771.33594	206.66284	195.43210	402.09494	11.23074	1615.40002	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
02:34:54.5518	9294.552	306.94159	267.87119	127001.54688	194.36737	208.58878	7443.66553	206.07896	195.55432	401.63330	10.52464	1615.40002	0.00031	20.48292	1.24496	372047.71875	5.21019	76.23257	8.87318	147943.93750	152.12662	0.25000
