Absolute Time	Seconds	A_CenterX	A_CenterY	A_Area	A_RadiusRotated1	A_RadiusRotated2	A_AreaDiff	A_RadiusX	A_RadiusY	A_RadiusSum	A_RadiusDiff	PyroTemp	Htr_Uctrl	Htr_U	Htr_I	Htr_FREQ	Pos_Uctrl	Pos_U	Pos_I	Pos_FREQ	Lin.Drive	Emmis.
hh:mm:ss.xxxx		[Pixel]	[Pixel]						[Pixel]	[Pixel]	[Pixel]	degC	V	V	A	Hz	V	V	A	Hz	mm	
02:34:28.6127	9268.613	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	662.59998	8.42435	175.27217	13.63216	371602.21875	9.76882	132.99171	15.15864	147789.03125	152.12662	0.25000
02:34:28.6194	9268.619	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	664.90002	8.42435	175.27217	13.63216	371602.21875	9.76882	132.99171	15.15864	147789.03125	152.12662	0.25000
02:34:28.6260	9268.626	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	667.20001	8.42435	175.27217	13.63216	371602.21875	9.76882	132.99171	15.15864	147789.03125	152.12662	0.25000
02:34:28.6327	9268.633	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	667.20001	8.42435	175.27217	13.63216	371602.21875	9.76882	132.99171	15.15864	147789.03125	152.12662	0.25000
02:34:28.6394	9268.639	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	669.79999	8.42435	175.27217	13.63216	371602.21875	9.76882	132.99171	15.15864	147789.03125	152.12662	0.25000
02:34:28.6460	9268.646	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	672.90002	8.42435	175.27217	13.63216	371602.21875	9.76882	132.99171	15.15864	147789.03125	152.12662	0.25000
02:34:28.6527	9268.653	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	672.90002	8.42435	175.27217	13.63216	371602.21875	9.76882	132.99171	15.15864	147789.03125	152.12662	0.25000
02:34:28.6594	9268.659	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	676.29999	8.42435	175.27217	13.63216	371602.21875	9.76882	132.99171	15.15864	147789.03125	152.12662	0.25000
02:34:28.6660	9268.666	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	679.29999	8.42389	175.27913	13.63341	371603.00000	9.76882	132.98703	15.15732	147788.43750	152.12662	0.25000
02:34:28.6727	9268.673	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	679.29999	8.42389	175.27913	13.63341	371603.00000	9.76882	132.98703	15.15732	147788.43750	152.12662	0.25000
02:34:28.6794	9268.679	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	682.20001	8.42389	175.27913	13.63341	371603.00000	9.76882	132.98703	15.15732	147788.43750	152.12662	0.25000
02:34:28.6860	9268.686	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	685.20001	8.42389	175.27913	13.63341	371603.00000	9.76882	132.98703	15.15732	147788.43750	152.12662	0.25000
02:34:28.6927	9268.693	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	685.20001	8.42389	175.27913	13.63341	371603.00000	9.76882	132.98703	15.15732	147788.43750	152.12662	0.25000
02:34:28.6994	9268.699	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	688.09998	8.42389	175.27913	13.63341	371603.00000	9.76882	132.98703	15.15732	147788.43750	152.12662	0.25000
02:34:28.7060	9268.706	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	691.09998	8.42389	175.27913	13.63341	371603.00000	9.76882	132.98703	15.15732	147788.43750	152.12662	0.25000
02:34:28.7127	9268.713	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	691.09998	8.42389	175.27913	13.63341	371603.00000	9.76882	132.98703	15.15732	147788.43750	152.12662	0.25000
02:34:28.7194	9268.719	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	693.90002	8.42389	175.27913	13.63341	371603.00000	9.76882	132.98703	15.15732	147788.43750	152.12662	0.25000
02:34:28.7260	9268.726	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	696.59998	8.42389	175.27913	13.63341	371603.00000	9.76882	132.98703	15.15732	147788.43750	152.12662	0.25000
02:34:28.7327	9268.733	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	696.59998	8.42389	175.27913	13.63341	371603.00000	9.76882	132.98703	15.15732	147788.43750	152.12662	0.25000
02:34:28.7394	9268.739	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	699.09998	8.42389	175.27913	13.63341	371603.00000	9.76882	132.98703	15.15732	147788.43750	152.12662	0.25000
02:34:28.7460	9268.746	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	702.00000	8.42389	175.27913	13.63341	371603.00000	9.76882	132.98703	15.15732	147788.43750	152.12662	0.25000
02:34:28.7527	9268.753	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	702.00000	8.42389	175.27913	13.63341	371603.00000	9.76882	132.98703	15.15732	147788.43750	152.12662	0.25000
02:34:28.7594	9268.759	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	704.90002	8.42389	175.27913	13.63341	371603.00000	9.76882	132.98703	15.15732	147788.43750	152.12662	0.25000
02:34:28.7660	9268.766	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	707.79999	8.42389	175.28609	13.63216	371604.50000	9.76928	132.98938	15.15732	147788.73438	152.12662	0.25000
02:34:28.7727	9268.773	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	707.79999	8.42389	175.28609	13.63216	371604.50000	9.76928	132.98938	15.15732	147788.73438	152.12662	0.25000
02:34:28.7794	9268.779	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	710.79999	8.42389	175.28609	13.63216	371604.50000	9.76928	132.98938	15.15732	147788.73438	152.12662	0.25000
02:34:28.7860	9268.786	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	713.29999	8.42389	175.28609	13.63216	371604.50000	9.76928	132.98938	15.15732	147788.73438	152.12662	0.25000
02:34:28.7927	9268.793	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	713.29999	8.42389	175.28609	13.63216	371604.50000	9.76928	132.98938	15.15732	147788.73438	152.12662	0.25000
02:34:28.7994	9268.799	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	715.20001	8.42389	175.28609	13.63216	371604.50000	9.76928	132.98938	15.15732	147788.73438	152.12662	0.25000
02:34:28.8060	9268.806	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	717.20001	8.42389	175.28609	13.63216	371604.50000	9.76928	132.98938	15.15732	147788.73438	152.12662	0.25000
02:34:28.8127	9268.813	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	717.20001	8.42389	175.28609	13.63216	371604.50000	9.76928	132.98938	15.15732	147788.73438	152.12662	0.25000
02:34:28.8194	9268.819	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	718.90002	8.42389	175.28609	13.63216	371604.50000	9.76928	132.98938	15.15732	147788.73438	152.12662	0.25000
02:34:28.8260	9268.826	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	720.40002	8.42389	175.28609	13.63216	371604.50000	9.76928	132.98938	15.15732	147788.73438	152.12662	0.25000
02:34:28.8327	9268.833	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	720.40002	8.42389	175.28609	13.63216	371604.50000	9.76928	132.98938	15.15732	147788.73438	152.12662	0.25000
02:34:28.8394	9268.839	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	722.09998	8.42389	175.28609	13.63216	371604.50000	9.76928	132.98938	15.15732	147788.73438	152.12662	0.25000
02:34:28.8460	9268.846	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	723.90002	8.42389	175.28609	13.63216	371604.50000	9.76928	132.98938	15.15732	147788.73438	152.12662	0.25000
02:34:28.8527	9268.853	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	723.90002	8.42389	175.28609	13.63216	371604.50000	9.76928	132.98938	15.15732	147788.73438	152.12662	0.25000
02:34:28.8594	9268.859	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	725.79999	8.42389	175.28609	13.63216	371604.50000	9.76928	132.98938	15.15732	147788.73438	152.12662	0.25000
02:34:28.8660	9268.866	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	727.70001	8.42405	175.31393	13.63441	371606.75000	9.76928	132.99406	15.15838	147788.73438	152.12662	0.25000
02:34:28.8727	9268.873	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	727.70001	8.42405	175.31393	13.63441	371606.75000	9.76928	132.99406	15.15838	147788.73438	152.12662	0.25000
02:34:28.8794	9268.879	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	729.59998	8.42405	175.31393	13.63441	371606.75000	9.76928	132.99406	15.15838	147788.73438	152.12662	0.25000
02:34:28.8860	9268.886	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	731.50000	8.42405	175.31393	13.63441	371606.75000	9.76928	132.99406	15.15838	147788.73438	152.12662	0.25000
02:34:28.8927	9268.893	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	731.50000	8.42405	175.31393	13.63441	371606.75000	9.76928	132.99406	15.15838	147788.73438	152.12662	0.25000
02:34:28.8994	9268.899	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	733.09998	8.42405	175.31393	13.63441	371606.75000	9.76928	132.99406	15.15838	147788.73438	152.12662	0.25000
02:34:28.9060	9268.906	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	734.70001	8.42405	175.31393	13.63441	371606.75000	9.76928	132.99406	15.15838	147788.73438	152.12662	0.25000
02:34:28.9127	9268.913	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	734.70001	8.42405	175.31393	13.63441	371606.75000	9.76928	132.99406	15.15838	147788.73438	152.12662	0.25000
02:34:28.9194	9268.919	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	736.20001	8.42405	175.31393	13.63441	371606.75000	9.76928	132.99406	15.15838	147788.73438	152.12662	0.25000
02:34:28.9260	9268.926	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	737.40002	8.42405	175.31393	13.63441	371606.75000	9.76928	132.99406	15.15838	147788.73438	152.12662	0.25000
02:34:28.9327	9268.933	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	737.40002	8.42405	175.31393	13.63441	371606.75000	9.76928	132.99406	15.15838	147788.73438	152.12662	0.25000
02:34:28.9394	9268.939	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	738.40002	8.42405	175.31393	13.63441	371606.75000	9.76928	132.99406	15.15838	147788.73438	152.12662	0.25000
02:34:28.9460	9268.946	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	739.40002	8.42405	175.31393	13.63441	371606.75000	9.76928	132.99406	15.15838	147788.73438	152.12662	0.25000
02:34:28.9527	9268.953	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	739.40002	8.42405	175.31393	13.63441	371606.75000	9.76928	132.99406	15.15838	147788.73438	152.12662	0.25000
02:34:28.9594	9268.959	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	740.40002	8.42405	175.31393	13.63441	371606.75000	9.76928	132.99406	15.15838	147788.73438	152.12662	0.25000
02:34:28.9660	9268.966	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	741.20001	8.42420	175.28609	13.63241	371607.50000	9.76882	132.99406	15.15838	147789.62500	152.12662	0.25000
02:34:28.9727	9268.973	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	741.20001	8.42420	175.28609	13.63241	371607.50000	9.76882	132.99406	15.15838	147789.62500	152.12662	0.25000
02:34:28.9794	9268.979	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	742.29999	8.42420	175.28609	13.63241	371607.50000	9.76882	132.99406	15.15838	147789.62500	152.12662	0.25000
02:34:28.9860	9268.986	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	743.29999	8.42420	175.28609	13.63241	371607.50000	9.76882	132.99406	15.15838	147789.62500	152.12662	0.25000
02:34:28.9927	9268.993	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	743.29999	8.42420	175.28609	13.63241	371607.50000	9.76882	132.99406	15.15838	147789.62500	152.12662	0.25000
02:34:28.9994	9268.999	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	744.70001	8.42420	175.28609	13.63241	371607.50000	9.76882	132.99406	15.15838	147789.62500	152.12662	0.25000
02:34:29.0060	9269.006	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	746.09998	8.42420	175.28609	13.63241	371607.50000	9.76882	132.99406	15.15838	147789.62500	152.12662	0.25000
02:34:29.0127	9269.013	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	746.09998	8.42420	175.28609	13.63241	371607.50000	9.76882	132.99406	15.15838	147789.62500	152.12662	0.25000
02:34:29.0194	9269.019	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	747.70001	8.42420	175.28609	13.63241	371607.50000	9.76882	132.99406	15.15838	147789.62500	152.12662	0.25000
02:34:29.0260	9269.026	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	749.40002	8.42420	175.28609	13.63241	371607.50000	9.76882	132.99406	15.15838	147789.62500	152.12662	0.25000
02:34:29.0327	9269.033	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	749.40002	8.42420	175.28609	13.63241	371607.50000	9.76882	132.99406	15.15838	147789.62500	152.12662	0.25000
02:34:29.0394	9269.039	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	751.20001	8.42420	175.28609	13.63241	371607.50000	9.76882	132.99406	15.15838	147789.62500	152.12662	0.25000
02:34:29.0460	9269.046	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	753.00000	8.42420	175.28609	13.63241	371607.50000	9.76882	132.99406	15.15838	147789.62500	152.12662	0.25000
02:34:29.0527	9269.053	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	753.00000	8.42420	175.28609	13.63241	371607.50000	9.76882	132.99406	15.15838	147789.62500	152.12662	0.25000
02:34:29.0594	9269.059	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	754.59998	8.42420	175.28609	13.63241	371607.50000	9.76882	132.99406	15.15838	147789.62500	152.12662	0.25000
02:34:29.0660	9269.066	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	756.29999	8.42405	175.27565	13.63191	371610.50000	9.76913	132.99641	15.15732	147789.32813	152.12662	0.25000
02:34:29.0727	9269.073	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	756.29999	8.42405	175.27565	13.63191	371610.50000	9.76913	132.99641	15.15732	147789.32813	152.12662	0.25000
02:34:29.0794	9269.079	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	758.29999	8.42405	175.27565	13.63191	371610.50000	9.76913	132.99641	15.15732	147789.32813	152.12662	0.25000
02:34:29.0860	9269.086	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	760.40002	8.42405	175.27565	13.63191	371610.50000	9.76913	132.99641	15.15732	147789.32813	152.12662	0.25000
02:34:29.0927	9269.093	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	760.40002	8.42405	175.27565	13.63191	371610.50000	9.76913	132.99641	15.15732	147789.32813	152.12662	0.25000
02:34:29.0994	9269.099	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	763.09998	8.42405	175.27565	13.63191	371610.50000	9.76913	132.99641	15.15732	147789.32813	152.12662	0.25000
02:34:29.1060	9269.106	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	765.90002	8.42405	175.27565	13.63191	371610.50000	9.76913	132.99641	15.15732	147789.32813	152.12662	0.25000
02:34:29.1127	9269.113	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	765.90002	8.42405	175.27565	13.63191	371610.50000	9.76913	132.99641	15.15732	147789.32813	152.12662	0.25000
02:34:29.1194	9269.119	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	768.59998	8.42405	175.27565	13.63191	371610.50000	9.76913	132.99641	15.15732	147789.32813	152.12662	0.25000
02:34:29.1260	9269.126	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	772.09998	8.42405	175.27565	13.63191	371610.50000	9.76913	132.99641	15.15732	147789.32813	152.12662	0.25000
02:34:29.1327	9269.133	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	772.09998	8.42405	175.27565	13.63191	371610.50000	9.76913	132.99641	15.15732	147789.32813	152.12662	0.25000
02:34:29.1394	9269.139	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	775.20001	8.42405	175.27565	13.63191	371610.50000	9.76913	132.99641	15.15732	147789.32813	152.12662	0.25000
02:34:29.1460	9269.146	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	777.79999	8.42405	175.27565	13.63191	371610.50000	9.76913	132.99641	15.15732	147789.32813	152.12662	0.25000
02:34:29.1527	9269.153	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	777.79999	8.42405	175.27565	13.63191	371610.50000	9.76913	132.99641	15.15732	147789.32813	152.12662	0.25000
02:34:29.1594	9269.159	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	780.70001	8.42405	175.27565	13.63191	371610.50000	9.76913	132.99641	15.15732	147789.32813	152.12662	0.25000
02:34:29.1660	9269.166	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	783.00000	8.42405	175.30696	13.63091	371612.75000	9.76882	132.99641	15.15759	147789.62500	152.12662	0.25000
02:34:29.1727	9269.173	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	783.00000	8.42405	175.30696	13.63091	371612.75000	9.76882	132.99641	15.15759	147789.62500	152.12662	0.25000
02:34:29.1794	9269.179	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	786.20001	8.42405	175.30696	13.63091	371612.75000	9.76882	132.99641	15.15759	147789.62500	152.12662	0.25000
02:34:29.1860	9269.186	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	789.50000	8.42405	175.30696	13.63091	371612.75000	9.76882	132.99641	15.15759	147789.62500	152.12662	0.25000
02:34:29.1927	9269.193	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	789.50000	8.42405	175.30696	13.63091	371612.75000	9.76882	132.99641	15.15759	147789.62500	152.12662	0.25000
02:34:29.1994	9269.199	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	791.29999	8.42405	175.30696	13.63091	371612.75000	9.76882	132.99641	15.15759	147789.62500	152.12662	0.25000
02:34:29.2060	9269.206	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	792.40002	8.42405	175.30696	13.63091	371612.75000	9.76882	132.99641	15.15759	147789.62500	152.12662	0.25000
02:34:29.2127	9269.213	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	792.40002	8.42405	175.30696	13.63091	371612.75000	9.76882	132.99641	15.15759	147789.62500	152.12662	0.25000
02:34:29.2194	9269.219	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	793.40002	8.42405	175.30696	13.63091	371612.75000	9.76882	132.99641	15.15759	147789.62500	152.12662	0.25000
02:34:29.2260	9269.226	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	794.70001	8.42405	175.30696	13.63091	371612.75000	9.76882	132.99641	15.15759	147789.62500	152.12662	0.25000
02:34:29.2327	9269.233	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	794.70001	8.42405	175.30696	13.63091	371612.75000	9.76882	132.99641	15.15759	147789.62500	152.12662	0.25000
02:34:29.2394	9269.239	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	796.40002	8.42405	175.30696	13.63091	371612.75000	9.76882	132.99641	15.15759	147789.62500	152.12662	0.25000
02:34:29.2460	9269.246	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	798.09998	8.42405	175.30696	13.63091	371612.75000	9.76882	132.99641	15.15759	147789.62500	152.12662	0.25000
02:34:29.2527	9269.253	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	798.09998	8.42405	175.30696	13.63091	371612.75000	9.76882	132.99641	15.15759	147789.62500	152.12662	0.25000
02:34:29.2594	9269.259	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	799.70001	8.42405	175.30696	13.63091	371612.75000	9.76882	132.99641	15.15759	147789.62500	152.12662	0.25000
02:34:29.2660	9269.266	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	801.29999	8.42405	175.28957	13.63091	371613.84375	9.76913	132.99876	15.15785	147789.32813	152.12662	0.25000
02:34:29.2727	9269.273	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	801.29999	8.42405	175.28957	13.63091	371613.84375	9.76913	132.99876	15.15785	147789.32813	152.12662	0.25000
02:34:29.2794	9269.279	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	803.09998	8.42405	175.28957	13.63091	371613.84375	9.76913	132.99876	15.15785	147789.32813	152.12662	0.25000
02:34:29.2860	9269.286	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	805.00000	8.42405	175.28957	13.63091	371613.84375	9.76913	132.99876	15.15785	147789.32813	152.12662	0.25000
02:34:29.2927	9269.293	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	805.00000	8.42405	175.28957	13.63091	371613.84375	9.76913	132.99876	15.15785	147789.32813	152.12662	0.25000
02:34:29.2994	9269.299	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	806.70001	8.42405	175.28957	13.63091	371613.84375	9.76913	132.99876	15.15785	147789.32813	152.12662	0.25000
02:34:29.3060	9269.306	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	808.09998	8.42405	175.28957	13.63091	371613.84375	9.76913	132.99876	15.15785	147789.32813	152.12662	0.25000
02:34:29.3127	9269.313	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	808.09998	8.42405	175.28957	13.63091	371613.84375	9.76913	132.99876	15.15785	147789.32813	152.12662	0.25000
02:34:29.3194	9269.319	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	809.40002	8.42405	175.28957	13.63091	371613.84375	9.76913	132.99876	15.15785	147789.32813	152.12662	0.25000
02:34:29.3260	9269.326	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	810.79999	8.42405	175.28957	13.63091	371613.84375	9.76913	132.99876	15.15785	147789.32813	152.12662	0.25000
02:34:29.3327	9269.333	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	810.79999	8.42405	175.28957	13.63091	371613.84375	9.76913	132.99876	15.15785	147789.32813	152.12662	0.25000
02:34:29.3394	9269.339	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	812.00000	8.42405	175.28957	13.63091	371613.84375	9.76913	132.99876	15.15785	147789.32813	152.12662	0.25000
02:34:29.3460	9269.346	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	813.09998	8.42405	175.28957	13.63091	371613.84375	9.76913	132.99876	15.15785	147789.32813	152.12662	0.25000
02:34:29.3527	9269.353	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	813.09998	8.42405	175.28957	13.63091	371613.84375	9.76913	132.99876	15.15785	147789.32813	152.12662	0.25000
